EO W/O JOINTS CF, $685.30 ,
"EO WITHJOINT, PREFABRICATED"," $1,191.20 ",
EWHO RIGID W/O JNTS CF," $1,739.60 ",
EWHO W/JOINT(S) CF," $1,985.60 ",
EXTENDED STEEL SHANK, $144.30 ,
EXTENSION PER EXTENSION PER, $170.10 ,
FLEX GLOVE W/ELASTIC FINGER, $259.10 ,
FO NONTORSION JOINT CF, $524.30 ,
FO PIP/DIP W/O JOINT/SPRING, $83.10 ,
FO PIP/DIP WITH JOINT/SPRING, $133.30 ,
FO W/O JOINTS CF, $506.40 ,
FOOT DROP SPLINT RECUMBENT, $201.10 ,
FOOT INSERT PLASTAZOTE OR EQ, $421.20 ,
FOOT LONGITUD/METATARSAL SUP, $517.40 ,
FOOT PLATE MOLDED STIRRUP AT, $982.60 ,
FOOT PRESSURE SUPPORT DEVICE, $795.00 ,
FT INSERT UCB BERKELEY SHELL, $819.10 ,
GARMENT  BELT  SLEEVE OR OTHER, $120.00 ,
GRADIANT COMP STOCKING  BK  18, $159.00 ,
GRADIENT COMP STOCKING  THIGH, $237.00 ,
HALO REPL LINER/INTERFACE, $562.10 ,
HELMET  HARD  PREFAB, $474.00 ,
HELMET  SOFT  PRE FAB, $474.00 ,
HFO W/JOINTS(S) CF, $762.30 ,
HFO W/O JOINTS CF, $642.80 ,
HFO W/O JOINTS PF, $220.60 ,
HIP ADJ FLEX EXT ABDUCT CONT, $934.90 ,
HO POST-OP HIP ABDUCTION PREFB," $2,570.30 ",
HO W/O JOINTS CF, $642.80 ,
ISCH CONTAINMT/NARROW M-I SO," $5,558.10 ",
KAFO DBL SOLID STIRRUP BAND/," $3,257.10 ",
KAFO PLAS DOUB FREE KNEE MOL," $5,177.50 ",
KNEE CONTROL CONDYLAR PAD, $220.20 ,
KNEE CONTROL FULL KNEECAP, $233.10 ,
KNEE JNT RATCHET LOCK EA JNT, $373.80 ,
KNEE JOINT CAM LOCK EACH JOI, $316.80 ,
KNEE JOINT DROP LOCK EA JNT, $227.40 ,
KNEE ORTH POS LOCKING JOINT, $767.50 ,
KO ADJ JNT POS R SUP PRE OTS," $1,772.60 ",
KO ADJ JNT POS RIGID PRE-FAB," $1,772.60 ",
KO ELAS W/COND PAD&JO PRE-FAB, $356.30 ,
KO ELASTIC WITH JOINTS PRE-FAB, $273.20 ,
KO IMMOB CANVAS LONGIT PRE-FAB, $246.10 ,
KO SINGLE UPRIGHT CUSTOM FIT," $2,339.70 ",
KO SWEDISH TYPE, $801.40 ,
KO W/ADJ FLEX/EXT ROTAT CUS," $2,232.00 ",
LIMITED ANKLE MOTION EA JNT, $137.40 ,
LO FLEX W/O RIGID STAYS PREFAB, $218.90 ,
LO FLEXIBL L1-BELOW L5 PRE-FAB, $143.70 ,
LO SAG RI AN/POS PNL PRE OTS," $1,072.10 ",
LO SAG STAYS/PANELS PRE-FAB, $203.30 ,
LO SAGITT RIGID PANEL PREFAB," $1,072.10 ",
LONG TONGUE STIRRUP, $339.30 ,
LSO S/C SHELL/PANEL CUSTOM," $2,728.50 ",
LSO SAG R AN/POS PNL PRE OTS," $2,677.50 ",
LSO SAG-CORO RIGID FRAME PREFB," $2,677.50 ",
LSO SAG-CORONAL PANEL PREFAB," $3,097.90 ",
LSO SC R ANT/POS PNL PRE OTS," $3,097.90 ",
MAN'S SHOE OXFORD BRACE, $193.50 ,
MISC ADDITION TO SPINAL ORTHOS, $111.00 ,
MISC SPINAL ORTHOSIS, $276.00 ,
MOLDED INNER BOOT," $1,238.90 ",
MULTI-DENSITY INSERT  DIRECT F, $90.00 ,
NON CORROSIVE FINISH, $183.80 ,
NON-PNEUM WALK BOOT PRE OTS, $413.50 ,
NON-PNEUM WALK BOOT PREFAB, $413.50 ,
O&P SUPPLY  ACCESSORY OR SERVI, $360.00 ,
OFFSET KNEE JOINT EACH, $301.00 ,
ORTH SHOE  DEPTH INLAY  LADIES, $270.00 ,
ORTH SHOE  DEPTH INLAY  MENS, $279.00 ,
ORTH SHOE MODIFICATION  NOS, $294.00 ,
ORTHO SHOE  OXFORD MENS, $291.00 ,
ORTHO SHOE ADD FULL SOLE, $132.70 ,
ORTHOPEDIC SHOE ADD RUB INSL, $76.30 ,
ORTHOTIC  REPAIR OR REPLACE MI, $120.00 ,
ORTHOTIC DEVICE REPAIR  PER 15, $60.00 ,
PELVIC CONTROL HIP HEAVY DUTY, $759.10 ,
PLASTAZOTE SANDAL, $192.00 ,
PLASTIC MOD LOW EXT PAD/LINE, $346.10 ,
PLATING CHROME/NICKEL PR BAR, $221.70 ,
PNEUMA/VAC WALK BOOT PRE OTS, $753.40 ,
PNEUMATI WALKING BOOT PREFAB, $753.40 ,
POSTOP APP NON-WGT BEAR DSG," $1,164.80 ",
POSTOP APP NON-WGT BEAR DSG," $1,542.80 ",
PRE-TIBIAL SHELL MOLDED TO P," $1,253.80 ",
PROS SHEATH/SOCK W GEL CUSHN, $196.80 ,
PROS SOCK SINGLE PLY AK, $26.70 ,
PROS SOCK SINGLE PLY BK, $18.90 ,
PROSTHETIC  LABOR  PER 15/MIN, $60.00 ,
PROSTHETIC  REPAIR OR REPLACE, $120.00 ,
PROSTHETIC SOCK MULTI PLY AK, $65.50 ,
PROSTHETIC SOCK MULTI PLY BK, $58.20 ,
REPLACE PAD SET FOR ASPEN COLL, $111.00 ,
REPLACE PAD SET FOR MIAMI J CO, $111.00 ,
REPLACE SOCKET ABOVE KNEE," $9,824.90 ",
SHEATH ABOVE KNEE, $61.80 ,
SHEATH BELOW KNEE, $47.40 ,
SHLDR FIG 8 ABD RESTRAIN PREFB, $163.70 ,
SHO INSERT W ARCH TOE FILLER," $1,450.40 ",
SHO LIFT TAPER TO METATARSAL, $136.00 ,
SHOE HEEL WEDGE, $59.70 ,
SHOE LIFT ELEV HEEL/SOLE NEO, $212.30 ,
SHOE LIFTS TAPERED TO ONE-HA, $192.40 ,
SHRINKER ABOVE KNEE, $198.20 ,
SHRINKER BELOW KNEE, $124.90 ,
SIOO FLEX PELVISACRAL PREFAB, $256.90 ,
SLING, $24.00 ,
SOCKET INSERT W LOCK MECH," $1,947.00 ",
SOCKET INSERT W/O LOCK LOWER, $299.90 ,
SOCKET INSERT W/O LOCK MECH," $1,622.40 ",
SOFT INTERFACE ABOVE KNEE SE, $276.40 ,
SOFT INTERFACE BELOW KNEE SE, $258.80 ,
STRAIGHT KNEE JOINT HEAVY DU, $374.00 ,
SURGICAL BOOT/SHOE, $231.00 ,
SUSPENSION SLEEVE LOWER EXT, $306.70 ,
TEST SOCKET ABOVE KNEE," $1,073.70 ",
TH/WGHT BEAR QUAD-LAT BRIM M," $2,036.00 ",
TIBIAL LENGTH SOCK FX OR EQU, $120.30 ,
TLSO 2MOD SYMPHIS-XIPHO PRE," $2,325.50 ",
TLSO 2MOD SYMPHSIS-STERN PRE," $2,617.50 ",
TLSO 4MOD SACRO-SCAP PRE," $3,875.90 ",
TLSO FLEX PREFAB," $2,593.40 ",
TLSO FLEX PREFAB THORACIC, $487.20 ,
TLSO FLEX TRNK SJ-SS PRE OTS," $2,593.40 ",
TLSO RIGID FRAME HYPEREX PRE," $1,145.20 ",
TLSO RIGID LINED CUST FAB TWO," $5,144.00 ",
TLSO RIGID PLASTIC CUST FAB," $4,834.70 ",
TOT CONTACT AK/KNEE DISART S," $1,454.20 ",
TRUS SINGLE W/STANDARD PAD, $256.40 ,
TRUSS ADD TO STD PAD SCROTAL, $149.50 ,
UPP EXT FX ORTHOSIS HUMERAL, $892.60 ,
VARUS/VALGUS STRAP PADDED/LI, $153.80 ,
WHFO W/JOIONT(S) CUSTOM FAB," $1,078.00 ",
WHFO W/O JOINTS PRE OTS, $595.60 ,
"WHFO, NO JOINT, PREFABRICATED", $595.60 ,
"WHFO, RIGID W/O JOINTS", $892.50 ,
WHO W NONTOR JNT(S) PREFAB," $1,261.50 ",
WHO W/NONTORSION JNT(S) CF," $2,353.40 ",
WHO W/O JOINTS CF," $1,054.80 ",
WRIST COCK-UP NON-MOLDED, $166.60 ,
,,
Pharmacy,,
abacavir 300 mg Tab, $35.16 ,
abacavir/dolutegravir/lamivudine 600 mg-50 mg-300 mg Tab, $357.02 ,
abacavir-lamiVUDine 600 mg-300 mg Tab, $162.76 ,
abiraterone 500 mg Tab, $716.25 ,
acamprosate 333 mg Oral EC Tab, $5.11 ,
acarbose 100 mg Tab, $4.06 ,
acarbose 25 mg Tab, $3.50 ,
acarbose 50 mg Tab, $3.50 ,
acebutolol 200 mg Cap, $3.53 ,
acebutolol 400 mg Cap, $4.69 ,
acetaminophen 10 mg/mL Inj Sol 100 mL, $3.50 ,
acetaminophen 120 mg Sup, $3.50 ,
acetaminophen 160 mg/5 mL Oral Liquid (5mL UD), $3.50 ,
acetaminophen 160 mg/5 mL Oral Suspension (5mL UD), $3.50 ,
acetaminophen 325 mg Sup, $3.50 ,
acetaminophen 325 mg Tab, $3.50 ,
acetaminophen 325mg/10.15mL Oral Liquid (10.15mL UD), $3.50 ,
acetaminophen 325mg/10.15mL Oral Susp (10.15mL UD), $3.50 ,
acetaminophen 500 mg Tab, $3.50 ,
acetaminophen 650 mg Sup, $3.50 ,
acetaminophen 650 mg Tab ER, $3.50 ,
acetaminophen 650mg/20.3mL Oral Liquid (20.3mL UD Liq), $3.50 ,
acetaminophen 650mg/20.3mL Oral Susp (20.3mL UD Liq), $3.50 ,
acetaminophen/aspirin/caffeine 250 mg-250 mg-65 mg Tab, $3.50 ,
acetaminophen/butalbital/caffeine 300 mg-50 mg-40 mg Cap, $10.28 ,
acetaminophen/butalbital/caffeine 325 mg-50 mg-40 mg Cap, $16.85 ,
acetaminophen/butalbital/caffeine 325 mg-50 mg-40 mg Tab, $5.91 ,
acetaminophen/butalbital/caffeine/codeine 300 mg-50 mg-40 mg-30 mg Cap, $21.54 ,
acetaminophen/butalbital/caffeine/codeine 325 mg-50 mg-40 mg-30 mg Cap, $5.25 ,
acetaminophen/caffeine/pyrilamine 500 mg-60 mg-15 mg Tab, $3.50 ,
acetaminophen-codeine 120 mg-12 mg/5 mL Oral Liquid (12.5mL UD), $3.50 ,
acetaminophen-codeine 120 mg-12 mg/5 mL Oral Liquid (5mL UD), $3.50 ,
acetaminophen-codeine 300 mg-30 mg Tab, $3.50 ,
acetaminophen-codeine 300 mg-60 mg Tab, $3.50 ,
acetaminophen-dexbrompheniramine 500 mg-1 mg Tab, $3.50 ,
acetaminophen-diphenhydrAMINE 500 mg-25 mg Tab, $3.50 ,
acetaminophen-HYDROcodone 108 mg-2.5 mg/5 mL Oral Solution (5 mL UD), $4.96 ,
acetaminophen-HYDROcodone 167 mg-2.5 mg/5 mL Oral Elixir (5mL UD), $11.40 ,
acetaminophen-HYDROcodone 217 mg-5 mg/10 mL Oral Solution (10mL UD), $3.50 ,
acetaminophen-HYDROcodone 325 mg-10 mg Tab, $4.24 ,
acetaminophen-HYDROcodone 325 mg-10 mg/15 mL Oral Sol (15mL UD), $3.50 ,
acetaminophen-HYDROcodone 325 mg-5 mg Tab, $3.50 ,
acetaminophen-HYDROcodone 325 mg-7.5 mg Tab, $3.50 ,
acetaminophen-HYDROcodone 325 mg-7.5 mg/15 mL Oral Soln(15mL UD), $3.50 ,
acetaminophen-HYDROcodone 333 mg-5 mg/10 mL Oral Elixir (10mL UD Liq), $3.50 ,
acetaminophen-oxyCODONE 325 mg-10 mg Tab, $12.43 ,
acetaminophen-oxycodone 325 mg-2.5 mg Tab, $19.50 ,
acetaminophen-oxyCODONE 325 mg-5 mg Tab, $4.79 ,
acetaminophen-oxyCODONE 325 mg-7.5 mg Tab, $9.50 ,
acetaminophen-oxyCODONE 325-5mg/5mL Oral Soln (5mL UD Liq), $3.50 ,
acetaminophen-pentazocine 650 mg-25 mg Tab, $5.34 ,
acetaminophen-traMADol 325 mg-37.5 mg Tab, $3.59 ,
acetaZOLAMIDE 125 mg Tab, $7.63 ,
acetaZOLAMIDE 250 mg Tab, $10.09 ,
acetaZOLAMIDE 500 mg ERCap, $15.03 ,
acetaZOLAMIDE 500 mg Pow, $168.00 ,
"acetic acid 0.25% Topical Soln (1,000mL Bulk)", $3.50 ,
acetic acid 0.25% Topical Soln (250mL Bulk), $3.50 ,
acetic acid 0.25% Topical Soln (500mL Bulk), $3.50 ,
acetic acid otic 2% Otic Soln (15mL Bulk), $9.33 ,
acetic acid-aluminum acetate 2%-0.79% Otic Soln (60mL Bulk), $4.20 ,
acetic acid-hydrocortisone 2%-1% Otic Soln (10mL Bulk), $79.02 ,
acetohydroxamic acid 250 mg Tab, $65.63 ,
acetylcysteine 10% Inh Sol (10mL MDV per mL), $5.10 ,
acetylcysteine 10% Inh Sol (30mL MDV per mL), $3.50 ,
acetylcysteine 10% Inh Sol (4mL MDV per mL), $8.72 ,
acetylcysteine 20% Inh Sol (30mL UD), $3.50 ,
acetylcysteine 20% Inh Soln (10mL MDV per mL), $5.10 ,
acetylcysteine 20% Inh Soln (4mL MDV per mL), $13.09 ,
acetylcysteine 20% Inj Sol (30mL UD), $40.83 ,
acetylcysteine 600 mg Cap, $3.50 ,
aclidinium 400 mcg/inh Powder {30 count} (1EA Bulk), $651.95 ,
acyclovir 200 mg Cap, $3.50 ,
acyclovir 200 mg/5 mL Oral Susp (5mL UD Liq), $3.50 ,
acyclovir 400 mg Tab, $13.11 ,
acyclovir 5% Ointment (15gm Bulk), $93.05 ,
acyclovir 5% Ointment (30gm Bulk), $93.05 ,
acyclovir 5% Ointment (5gm Bulk), $98.26 ,
acyclovir 5% Topical Cream (5gm Bulk), $669.06 ,
acyclovir 50 mg/mL IV Sol 10 mL, $5.60 ,
acyclovir 50 mg/mL IV Sol 20 mL, $5.25 ,
acyclovir 500 mg IV Powd. Inj., $18.90 ,
acyclovir 800 mg Tab, $12.83 ,
adalimumab 40 mg/0.8 mL Kit (1EA Bulk)," $10,231.26 ",
adenosine 3mg/mL Solution IV (20mL MDV), $23.00 ,
Al hydroxide/Mg hydroxide/simethicone 200 mg-200 mg-20 mg Tab, $3.50 ,
Al hydroxide/Mg hydroxide/simethicone 200 mg-200 mg-25 mg Tab Chew, $3.50 ,
albendazole 200 mg Tab, $927.40 ,
albumin human 25% IV Sol 50 mL, $3.89 ,
albumin human 25% Solution IV (100mL IVPB), $3.88 ,
albumin human 5% Solution IV (500mL IVPB), $3.50 ,
albuterol 0.042% Inh Sol, $3.50 ,
albuterol 0.083% Inh Sol, $3.50 ,
albuterol 0.5% Inh Sol (20mL Bulk), $7.00 ,
albuterol 0.5% Inh Sol 0.5ml, $3.50 ,
albuterol 2 mg Tab, $24.68 ,
albuterol 2 mg/5 mL Oral Syrup (5mL UD Liq), $3.50 ,
albuterol 4 mg ER Tab, $8.15 ,
albuterol 4 mg Tab, $23.22 ,
albuterol 90 mcg/inh Powder (RespiClick), $214.58 ,
albuterol CFC free 90 mcg/inh Aer w/Adapt (18gm Bulk), $12.54 ,
albuterol CFC free 90 mcg/inh Inh Aer w/Adapt (6.7gm Bulk), $49.98 ,
albuterol CFC free 90 mcg/inh Inh Aer w/Adapt (8gm Bulk), $10.23 ,
albuterol-ipratropium 100 mcg-20 mcg/inh Aerosol (4gm Bulk), $391.14 ,
albuterol-ipratropium 103 mcg-18 mcg/inh Inh Aer w/Adapt (14.7gm Bulk), $57.23 ,
albuterol-ipratropium 2.5 mg-0.5 mg/3 mL Inh Soln (3mL UD), $3.50 ,
alclometasone Top 0.05% Cream (45gm Bulk), $7.58 ,
aldioxa-chloroxylenol  0.22%-0.5% Topical Powder (70.9gm Bulk), $3.50 ,
alendronate 10 mg Tab, $10.24 ,
alendronate 35 mg Tab, $71.68 ,
alendronate 40 mg Tab, $23.10 ,
alendronate 5 mg Tab, $10.24 ,
alendronate 70 mg Tab, $71.71 ,
alfentanil 0.5 mg/mL IV Sol, $18.41 ,
alfuzosin 10 mg ER Tab, $14.76 ,
aliskiren 150 mg oral tablet, $25.19 ,
aliskiren 300 mg oral tablet, $24.12 ,
allantoin/camphor/phenol topical Ointment (10.5gm Bulk), $3.50 ,
allantoin/camphor/phenol topical Ointment (4.25gm Bulk), $3.50 ,
allantoin/camphor/phenol topical Ointment (7gm Bulk), $3.50 ,
allopurinol 100 mg Tab, $3.50 ,
allopurinol 300 mg Tab, $3.50 ,
aloe vera topical - Gel (240gm Bulk), $3.50 ,
aloe/collagen/lidocai/Na hyaluronate topical - Gel (85gm Bulk), $3.50 ,
alogliptin 12.5 mg Tab, $27.30 ,
alogliptin 25 mg Tab, $27.30 ,
alogliptin 6.25 mg Tab, $27.30 ,
AlOH/diphenhyd/lidocaine/MgOH/simeth  3.15 g-0.2 g-1.6 g-3.15 g-0.315 g/237 mL Susp (5mL UD Liq RXD2), $3.50 ,
alosetron 0.5 mg Tab, $91.08 ,
alpha lipoic acid 300mg cap, $3.50 ,
alpha-lipoic acid 100 mg Cap, $3.50 ,
