Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME
77030005816,STNT BILI DYN ABBT -G1,6525,HR OTPT PRICE BFG
77030005817,STNT BILI E LUMX BARD -G,4836,HR INPT PRICE BFG
77030005817,STNT BILI E LUMX BARD -G,4836,HR OTPT PRICE BFG
77030005818,STNT BILI E LUMX BARD -G1,6772,HR INPT PRICE BFG
77030005818,STNT BILI E LUMX BARD -G1,6772,HR OTPT PRICE BFG
77030005821,STNT BILI EDWD -G1,6776,HR INPT PRICE BFG
77030005821,STNT BILI EDWD -G1,6776,HR OTPT PRICE BFG
77030005822,STNT BILI EDWD -H,7696,HR INPT PRICE BFG
77030005822,STNT BILI EDWD -H,7696,HR OTPT PRICE BFG
77030005823,STNT BILI EFLX MEDT -G,3268,HR INPT PRICE BFG
77030005823,STNT BILI EFLX MEDT -G,3268,HR OTPT PRICE BFG
77030005824,STNT BILI EFLX MEDT -G1,3268,HR INPT PRICE BFG
77030005824,STNT BILI EFLX MEDT -G1,3268,HR OTPT PRICE BFG
77030005825,STNT BILI EFLX MEDT -H,4114,HR INPT PRICE BFG
77030005825,STNT BILI EFLX MEDT -H,4114,HR OTPT PRICE BFG
77030005826,STNT BILI FLX BARD -G1,5808,HR INPT PRICE BFG
77030005826,STNT BILI FLX BARD -G1,5808,HR OTPT PRICE BFG
77030005829,STNT BILI FLXM BSC -C,439,HR INPT PRICE BFG
77030005829,STNT BILI FLXM BSC -C,439,HR OTPT PRICE BFG
77030005830,STNT BILI HERC\E ABBT -G1,3388,HR INPT PRICE BFG
77030005830,STNT BILI HERC\E ABBT -G1,3388,HR OTPT PRICE BFG
77030005831,STNT BILI HERC\P ABBT -G1,5204,HR INPT PRICE BFG
77030005831,STNT BILI HERC\P ABBT -G1,5204,HR OTPT PRICE BFG
77030005832,STNT BILI INTRA EV1 -G1,6776,HR INPT PRICE BFG
77030005832,STNT BILI INTRA EV1 -G1,6776,HR OTPT PRICE BFG
77030005833,STNT BILI INTRA EV2 -G1,6776,HR INPT PRICE BFG
77030005833,STNT BILI INTRA EV2 -G1,6776,HR OTPT PRICE BFG
77030005834,STNT BILI INTRA MEDT -G1,6776,HR INPT PRICE BFG
77030005834,STNT BILI INTRA MEDT -G1,6776,HR OTPT PRICE BFG
77030005835,STNT BILI INTRA EV4 -G1,6776,HR INPT PRICE BFG
77030005835,STNT BILI INTRA EV4 -G1,6776,HR OTPT PRICE BFG
77030005836,STNT BILI INTRA EV5 -G1,6776,HR INPT PRICE BFG
77030005836,STNT BILI INTRA EV5 -G1,6776,HR OTPT PRICE BFG
77030005837,STNT BILI INTRA EV6 -G1,6776,HR INPT PRICE BFG
77030005837,STNT BILI INTRA EV6 -G1,6776,HR OTPT PRICE BFG
77030005841,STNT BILI LUMX BARD -H,8470,HR INPT PRICE BFG
77030005841,STNT BILI LUMX BARD -H,8470,HR OTPT PRICE BFG
77030005842,STNT BILI MGLK ABBT -G,4598,HR INPT PRICE BFG
77030005842,STNT BILI MGLK ABBT -G,4598,HR OTPT PRICE BFG
77030005843,STNT BILI OASIS COOK -C,572,HR INPT PRICE BFG
77030005843,STNT BILI OASIS COOK -C,572,HR OTPT PRICE BFG
77030005844,STNT BILI OMN/SE ABBT -G1,4962,HR INPT PRICE BFG
77030005844,STNT BILI OMN/SE ABBT -G1,4962,HR OTPT PRICE BFG
77030005847,STNT BILI OW PALM CARD -G,3655,HR INPT PRICE BFG
77030005847,STNT BILI OW PALM CARD -G,3655,HR OTPT PRICE BFG
77030005852,STNT BILI OW SENT BSC -G1,5425,HR INPT PRICE BFG
77030005852,STNT BILI OW SENT BSC -G1,5425,HR OTPT PRICE BFG
77030005854,STNT BILI OW XCD ABBT -G1,5324,HR INPT PRICE BFG
77030005854,STNT BILI OW XCD ABBT -G1,5324,HR OTPT PRICE BFG
77030005858,STNT BILI PERMLU BSC -H,7857,HR INPT PRICE BFG
77030005858,STNT BILI PERMLU BSC -H,7857,HR OTPT PRICE BFG
77030005859,STNT BILI PFLX BSC -B,240,HR INPT PRICE BFG
77030005859,STNT BILI PFLX BSC -B,240,HR OTPT PRICE BFG
77030005861,STNT SMA PMNT MEDT -G,3510,HR INPT PRICE BFG
77030005861,STNT SMA PMNT MEDT -G,3510,HR OTPT PRICE BFG
77030005863,STNT BILI PMUS MEDT -G,3752,HR INPT PRICE BFG
77030005863,STNT BILI PMUS MEDT -G,3752,HR OTPT PRICE BFG
77030005864,STNT BILI PMUS MEDT -G1,5082,HR INPT PRICE BFG
77030005864,STNT BILI PMUS MEDT -G1,5082,HR OTPT PRICE BFG
77030005866,STNT BILI PREC CARD -H,9259,HR INPT PRICE BFG
77030005866,STNT BILI PREC CARD -H,9259,HR OTPT PRICE BFG
77030005868,STNT BILI PRTG EV3 -D,3558,HR INPT PRICE BFG
77030005868,STNT BILI PRTG EV3 -D,3558,HR OTPT PRICE BFG
77030005869,STNT BILI PRTG MEDT -G,3558,HR INPT PRICE BFG
77030005869,STNT BILI PRTG MEDT -G,3558,HR OTPT PRICE BFG
77030005870,STNT BILI PRTG MEDT -G1,4816,HR INPT PRICE BFG
77030005870,STNT BILI PRTG MEDT -G1,4816,HR OTPT PRICE BFG
77030005872,STNT BILI RX BSC -C,495,HR INPT PRICE BFG
77030005872,STNT BILI RX BSC -C,495,HR OTPT PRICE BFG
77030005873,STNT BILI RX PALM CARD -G,3364,HR INPT PRICE BFG
77030005873,STNT BILI RX PALM CARD -G,3364,HR OTPT PRICE BFG
77030005874,STNT BILI RX PALM CARD -G1,2590,HR INPT PRICE BFG
77030005874,STNT BILI RX PALM CARD -G1,2590,HR OTPT PRICE BFG
77030005876,STNT BILI WO PREC CARD -H,5082,HR INPT PRICE BFG
77030005876,STNT BILI WO PREC CARD -H,5082,HR OTPT PRICE BFG
77030005878,STNT BILI SE ABS ABBT -G,4840,HR INPT PRICE BFG
77030005878,STNT BILI SE ABS ABBT -G,4840,HR OTPT PRICE BFG
77030005880,STNT BILI SMRT CARD -G1,5518,HR INPT PRICE BFG
77030005880,STNT BILI SMRT CARD -G1,5518,HR OTPT PRICE BFG
77030005882,STNT BILI TANBM COOK -B,235,HR INPT PRICE BFG
77030005882,STNT BILI TANBM COOK -B,235,HR OTPT PRICE BFG
77030005884,STNT BILI UN PALM CARD -G,4598,HR INPT PRICE BFG
77030005884,STNT BILI UN PALM CARD -G,4598,HR OTPT PRICE BFG
77030005885,STNT BILI UN PALM CARD -G1,3074,HR INPT PRICE BFG
77030005885,STNT BILI UN PALM CARD -G1,3074,HR OTPT PRICE BFG
77030005887,STNT BILI VPRO MEDT -G,3510,HR INPT PRICE BFG
77030005887,STNT BILI VPRO MEDT -G,3510,HR OTPT PRICE BFG
77030005888,STNT BILI VPRO MEDT -G1,3510,HR INPT PRICE BFG
77030005888,STNT BILI VPRO MEDT -G1,3510,HR OTPT PRICE BFG
77030005889,STNT BILI W COOK -C,576,HR INPT PRICE BFG
77030005889,STNT BILI W COOK -C,576,HR OTPT PRICE BFG
77030005891,STNT BILI COT HUIB COOK –C,576,HR INPT PRICE BFG
77030005891,STNT BILI COT HUIB COOK –C,576,HR OTPT PRICE BFG
77030005893,STNT BILI W PALM CARD -F,2396,HR INPT PRICE BFG
77030005893,STNT BILI W PALM CARD -F,2396,HR OTPT PRICE BFG
77030005897,STNT BILI W SMRT CARD -H,8935,HR INPT PRICE BFG
77030005897,STNT BILI W SMRT CARD -H,8935,HR OTPT PRICE BFG
77030005899,STNT BILI WSTNT BSC -G1,6676,HR INPT PRICE BFG
77030005899,STNT BILI WSTNT BSC -G1,6676,HR OTPT PRICE BFG
77030005901,STNT BILI XPRS LD BSC -G,3388,HR INPT PRICE BFG
77030005901,STNT BILI XPRS LD BSC -G,3388,HR OTPT PRICE BFG
77030005902,STNT BILI XPRS LD BSC -G1,3388,HR INPT PRICE BFG
77030005902,STNT BILI XPRS LD BSC -G1,3388,HR OTPT PRICE BFG
77030005903,STNT BILI XPRS SD BSC -G1,3388,HR INPT PRICE BFG
77030005903,STNT BILI XPRS SD BSC -G1,3388,HR OTPT PRICE BFG
77030005906,STNT BILI XPRT ABBT -H1,10164,HR INPT PRICE BFG
77030005906,STNT BILI XPRT ABBT -H1,10164,HR OTPT PRICE BFG
77030005907,STNT BILI ZLVR COOK -G1,4792,HR INPT PRICE BFG
77030005907,STNT BILI ZLVR COOK -G1,4792,HR OTPT PRICE BFG
77030005909,STNT BILI ZMN COOK -C,548,HR INPT PRICE BFG
77030005909,STNT BILI ZMN COOK -C,548,HR OTPT PRICE BFG
77030005911,GDWIRE ANGI BRWR ABBT -C,572,HR INPT PRICE BFG
77030005911,GDWIRE ANGI BRWR ABBT -C,572,HR OTPT PRICE BFG
77030005913,STNT CAR RX ACU ABBT -H1,9196,HR INPT PRICE BFG
77030005913,STNT CAR RX ACU ABBT -H1,9196,HR OTPT PRICE BFG
77030005915,STNT CAR RX PRTG MEDT -H,8712,HR INPT PRICE BFG
77030005915,STNT CAR RX PRTG MEDT -H,8712,HR OTPT PRICE BFG
77030005916,STNT CAR RX PRTG MEDT -H1,8712,HR INPT PRICE BFG
77030005916,STNT CAR RX PRTG MEDT -H1,8712,HR OTPT PRICE BFG
77030005918,STNT COLON UFLX BSC -H,8277,HR INPT PRICE BFG
77030005918,STNT COLON UFLX BSC -H,8277,HR OTPT PRICE BFG
77030005921,STNT COLON WLFLX BSC -H,8133,HR INPT PRICE BFG
77030005921,STNT COLON WLFLX BSC -H,8133,HR OTPT PRICE BFG
77030005923,STNT COLON WLFLX BSC -H1,11925,HR INPT PRICE BFG
77030005923,STNT COLON WLFLX BSC -H1,11925,HR OTPT PRICE BFG
77030005925,STNT COR BDIV ABBT -G,3630,HR INPT PRICE BFG
77030005925,STNT COR BDIV ABBT -G,3630,HR OTPT PRICE BFG
77030005928,STNT COR EDVR MEDT -H,3510,HR INPT PRICE BFG
77030005928,STNT COR EDVR MEDT -H,3510,HR OTPT PRICE BFG
77030005930,STNT COR MDVR MEDT -G,2396,HR INPT PRICE BFG
77030005930,STNT COR MDVR MEDT -G,2396,HR OTPT PRICE BFG
77030005932,STNT COR OW DRVR MEDT -G,2396,HR INPT PRICE BFG
77030005932,STNT COR OW DRVR MEDT -G,2396,HR OTPT PRICE BFG
77030005934,STNT COR OW LIB BSC -G,3388,HR INPT PRICE BFG
77030005934,STNT COR OW LIB BSC -G,3388,HR OTPT PRICE BFG
77030005935,STNT COR OW MEDT -G,2396,HR INPT PRICE BFG
77030005935,STNT COR OW MEDT -G,2396,HR OTPT PRICE BFG
77030005937,STNT COR OW MVS ABBT -G,2420,HR INPT PRICE BFG
77030005937,STNT COR OW MVS ABBT -G,2420,HR OTPT PRICE BFG
77030005938,STNT COR OW MVS ABBT -G1,2420,HR INPT PRICE BFG
77030005938,STNT COR OW MVS ABBT -G1,2420,HR OTPT PRICE BFG
77030005941,STNT COR OW T XPR BSC -H1,10167,HR INPT PRICE BFG
77030005941,STNT COR OW T XPR BSC -H1,10167,HR OTPT PRICE BFG
77030005944,STNT COR OW VIS ABBT -G,4250,HR INPT PRICE BFG
77030005944,STNT COR OW VIS ABBT -G,4250,HR OTPT PRICE BFG
77030005948,STNT COR OW ZETA ABBT -G,4478,HR INPT PRICE BFG
77030005948,STNT COR OW ZETA ABBT -G,4478,HR OTPT PRICE BFG
77030005950,STNT COR OWE CYPH CARD -H1,10164,HR INPT PRICE BFG
77030005950,STNT COR OWE CYPH CARD -H1,10164,HR OTPT PRICE BFG
77030005953,STNT COR RX MVS ABBT -G,2420,HR INPT PRICE BFG
77030005953,STNT COR RX MVS ABBT -G,2420,HR OTPT PRICE BFG
77030005955,STNT COR RX PIX ABBT -G,4478,HR INPT PRICE BFG
77030005955,STNT COR RX PIX ABBT -G,4478,HR OTPT PRICE BFG
77030005957,STNT COR RX ULT ABBT -G,2420,HR INPT PRICE BFG
77030005957,STNT COR RX ULT ABBT -G,2420,HR OTPT PRICE BFG
77030005958,STNT COR RX ULT ABBT -G1,5324,HR INPT PRICE BFG
77030005958,STNT COR RX ULT ABBT -G1,5324,HR OTPT PRICE BFG
77030005959,STNT COR RX VIS ABBT -G,2420,HR INPT PRICE BFG
77030005959,STNT COR RX VIS ABBT -G,2420,HR OTPT PRICE BFG
77030005963,STNT COR RX ZETA ABBT -G,2662,HR INPT PRICE BFG
77030005963,STNT COR RX ZETA ABBT -G,2662,HR OTPT PRICE BFG
77030005967,STNT CTN COOK -B,363,HR INPT PRICE BFG
77030005967,STNT CTN COOK -B,363,HR OTPT PRICE BFG
77030005969,STNT DBL J SILHTE AMR -C,630,HR INPT PRICE BFG
77030005969,STNT DBL J SILHTE AMR -C,630,HR OTPT PRICE BFG
77030005970,STNT DBL PIG OCOA -B,379,HR INPT PRICE BFG
77030005970,STNT DBL PIG OCOA -B,379,HR OTPT PRICE BFG
77030005971,STNT DUOD WLFLX BSC -H1,11925,HR INPT PRICE BFG
77030005971,STNT DUOD WLFLX BSC -H1,11925,HR OTPT PRICE BFG
77030005975,STNT ENDOPYL RTRO BSC -C,953,HR INPT PRICE BFG
77030005975,STNT ENDOPYL RTRO BSC -C,953,HR OTPT PRICE BFG
77030005976,STNT ENDOVAS PALM CARD -G,3364,HR INPT PRICE BFG
77030005976,STNT ENDOVAS PALM CARD -G,3364,HR OTPT PRICE BFG
77030005978,STNT ENDOVAS SLOM CARD -G,3630,HR INPT PRICE BFG
77030005978,STNT ENDOVAS SLOM CARD -G,3630,HR OTPT PRICE BFG
77030005981,STNT ESOPH PYFLX BSC -H,13658,HR INPT PRICE BFG
77030005981,STNT ESOPH PYFLX BSC -H,13658,HR OTPT PRICE BFG
77030005983,STNT ESOPH UFLX BSC -H,8011,HR INPT PRICE BFG
77030005983,STNT ESOPH UFLX BSC -H,8011,HR OTPT PRICE BFG
77030005988,STNT GRFT VIABAN WLGO -H1,12100,HR INPT PRICE BFG
77030005988,STNT GRFT VIABAN WLGO -H1,12100,HR OTPT PRICE BFG
77030005989,STNT GRFT VIABAN WLGO -I,14617,HR INPT PRICE BFG
77030005989,STNT GRFT VIABAN WLGO -I,14617,HR OTPT PRICE BFG
77030005990,STNT GRFT VIABAN WLGO -I1,15827,HR INPT PRICE BFG
77030005990,STNT GRFT VIABAN WLGO -I1,15827,HR OTPT PRICE BFG
77030005991,STNT IL PALM CARD -F,2396,HR INPT PRICE BFG
77030005991,STNT IL PALM CARD -F,2396,HR OTPT PRICE BFG
77030005994,STNT IL USTP BSC -G,5001,HR INPT PRICE BFG
77030005994,STNT IL USTP BSC -G,5001,HR OTPT PRICE BFG
77030005996,STNT IL USTP BSC -H,5082,HR INPT PRICE BFG
77030005996,STNT IL USTP BSC -H,5082,HR OTPT PRICE BFG
77030005997,STNT IL W SMRT CARD -G,3098,HR INPT PRICE BFG
77030005997,STNT IL W SMRT CARD -G,3098,HR OTPT PRICE BFG
77030005999,STNT IL ZLVR COOK -G1,4792,HR INPT PRICE BFG
77030005999,STNT IL ZLVR COOK -G1,4792,HR OTPT PRICE BFG
77030006000,STNT IL ZLVR COOK -H1,4792,HR INPT PRICE BFG
77030006000,STNT IL ZLVR COOK -H1,4792,HR OTPT PRICE BFG
77030006002,STNT KID SET COOK -B,467,HR INPT PRICE BFG
77030006002,STNT KID SET COOK -B,467,HR OTPT PRICE BFG
77030006005,STNT NEPH COPE COOK -B,533,HR INPT PRICE BFG
77030006005,STNT NEPH COPE COOK -B,533,HR OTPT PRICE BFG
77030006006,STNT NEPH PFLX BSC -B,455,HR INPT PRICE BFG
77030006006,STNT NEPH PFLX BSC -B,455,HR OTPT PRICE BFG
77030006007,STNT NEPH PFLX BSC -C,568,HR INPT PRICE BFG
77030006007,STNT NEPH PFLX BSC -C,568,HR OTPT PRICE BFG
77030006009,STNT NEPH PFLX TM BSC -C,568,HR INPT PRICE BFG
77030006009,STNT NEPH PFLX TM BSC -C,568,HR OTPT PRICE BFG
77030006011,STNT PANC GEEN COOK -B,290,HR INPT PRICE BFG
77030006011,STNT PANC GEEN COOK -B,290,HR OTPT PRICE BFG
77030006012,STNT PANC W ZMN COOK -C,644,HR INPT PRICE BFG
77030006012,STNT PANC W ZMN COOK -C,644,HR OTPT PRICE BFG
77030006014,STNT PANC WGEEN COOK -C,531,HR INPT PRICE BFG
77030006014,STNT PANC WGEEN COOK -C,531,HR OTPT PRICE BFG
77030006015,STNT PANC ZMN COOK -B,339,HR INPT PRICE BFG
77030006015,STNT PANC ZMN COOK -B,339,HR OTPT PRICE BFG
77030006016,STNT PANC ZMN COOK -C,596,HR INPT PRICE BFG
77030006016,STNT PANC ZMN COOK -C,596,HR OTPT PRICE BFG
77030006023,STNT SFA VIBN WLGO -H1,12100,HR INPT PRICE BFG
77030006023,STNT SFA VIBN WLGO -H1,12100,HR OTPT PRICE BFG
77030006024,STNT SFA VIBN WLGO -I,14278,HR INPT PRICE BFG
77030006024,STNT SFA VIBN WLGO -I,14278,HR OTPT PRICE BFG
77030006026,STNT TIP VTOR WLGO -I2,21892,HR INPT PRICE BFG
77030006026,STNT TIP VTOR WLGO -I2,21892,HR OTPT PRICE BFG
77030006028,STNT TRACH BLN GTNG -H1,11315,HR INPT PRICE BFG
77030006028,STNT TRACH BLN GTNG -H1,11315,HR OTPT PRICE BFG
77030006029,STNT TRACH BLN GTNG -I,12090,HR INPT PRICE BFG
77030006029,STNT TRACH BLN GTNG -I,12090,HR OTPT PRICE BFG
77030006031,STNT TRACH USTP BSC -G,5001,HR INPT PRICE BFG
77030006031,STNT TRACH USTP BSC -G,5001,HR OTPT PRICE BFG
77030006032,STNT TRACH USTP BSC -G1,5082,HR INPT PRICE BFG
77030006032,STNT TRACH USTP BSC -G1,5082,HR OTPT PRICE BFG
77030006037,STNT TRACH WSTNT BSC -G,4598,HR INPT PRICE BFG
77030006037,STNT TRACH WSTNT BSC -G,4598,HR OTPT PRICE BFG
77030006038,STNT TRACH WSTNT BSC -G1,5725,HR INPT PRICE BFG
77030006038,STNT TRACH WSTNT BSC -G1,5725,HR OTPT PRICE BFG
77030006039,STNT TRACH WSTNT BSC -H,8740,HR INPT PRICE BFG
77030006039,STNT TRACH WSTNT BSC -H,8740,HR OTPT PRICE BFG
77030006040,STNT URET WO OCOA -B,394,HR INPT PRICE BFG
77030006040,STNT URET WO OCOA -B,394,HR OTPT PRICE BFG
77030006041,STNT URET WO OCOA -C,726,HR INPT PRICE BFG
77030006041,STNT URET WO OCOA -C,726,HR OTPT PRICE BFG
77030006042,STNT URET AMPL COOK -C,649,HR INPT PRICE BFG
77030006042,STNT URET AMPL COOK -C,649,HR OTPT PRICE BFG
77030006043,STNT URET BARD -B,484,HR INPT PRICE BFG
77030006043,STNT URET BARD -B,484,HR OTPT PRICE BFG
77030006044,STNT URET BARD -C,499,HR INPT PRICE BFG
77030006044,STNT URET BARD -C,499,HR OTPT PRICE BFG
77030006046,STNT URET COOK -C,612,HR INPT PRICE BFG
77030006046,STNT URET COOK -C,612,HR OTPT PRICE BFG
77030006047,STNT URET DBL J OCOA -C,379,HR INPT PRICE BFG
77030006047,STNT URET DBL J OCOA -C,379,HR OTPT PRICE BFG
77030006049,STNT URET DV PFLX BSC -C,941,HR INPT PRICE BFG
77030006049,STNT URET DV PFLX BSC -C,941,HR OTPT PRICE BFG
77030006051,STNT URET FILI COOK -C,652,HR INPT PRICE BFG
77030006051,STNT URET FILI COOK -C,652,HR OTPT PRICE BFG
77030006054,STNT URET FLXM TM BSC -C,528,HR INPT PRICE BFG
77030006054,STNT URET FLXM TM BSC -C,528,HR OTPT PRICE BFG
77030006055,STNT URET LBFLX OCOA -B,394,HR INPT PRICE BFG
77030006055,STNT URET LBFLX OCOA -B,394,HR OTPT PRICE BFG
77030006057,STNT URET LBFLX OCOA -C,488,HR INPT PRICE BFG
77030006057,STNT URET LBFLX OCOA -C,488,HR OTPT PRICE BFG
77030006058,STNT URET LF OCOA -B,488,HR INPT PRICE BFG
77030006058,STNT URET LF OCOA -B,488,HR OTPT PRICE BFG
77030006059,STNT URET MF OCOA -B,533,HR INPT PRICE BFG
77030006059,STNT URET MF OCOA -B,533,HR OTPT PRICE BFG
77030006060,STNT URET MRDS BSC -C,774,HR INPT PRICE BFG
77030006060,STNT URET MRDS BSC -C,774,HR OTPT PRICE BFG
77030006063,STNT URET PFLX BSC -C,552,HR INPT PRICE BFG
77030006063,STNT URET PFLX BSC -C,552,HR OTPT PRICE BFG
77030006064,STNT URET PFLX TM BSC -C,540,HR INPT PRICE BFG
77030006064,STNT URET PFLX TM BSC -C,540,HR OTPT PRICE BFG
77030006065,STNT URET POLR BSC -C,695,HR INPT PRICE BFG
77030006065,STNT URET POLR BSC -C,695,HR OTPT PRICE BFG
77030006067,STNT URET SNG J OCOA -C,1187,HR INPT PRICE BFG
77030006067,STNT URET SNG J OCOA -C,1187,HR OTPT PRICE BFG
77030006068,STNT URET SNG J OCOA -D,1187,HR INPT PRICE BFG
77030006068,STNT URET SNG J OCOA -D,1187,HR OTPT PRICE BFG
77030006072,STNT VASC FLNCY BARD -H1,10624,HR INPT PRICE BFG
77030006072,STNT VASC FLNCY BARD -H1,10624,HR OTPT PRICE BFG
77030006073,STNT VASC FLXSTR BARD -G1,7236,HR INPT PRICE BFG
77030006073,STNT VASC FLXSTR BARD -G1,7236,HR OTPT PRICE BFG
77030006074,STNT VASC FLXSTR BARD -H,9656,HR INPT PRICE BFG
77030006074,STNT VASC FLXSTR BARD -H,9656,HR OTPT PRICE BFG
77030006075,STNT VASC FLXSTR BARD -H1,11604,HR INPT PRICE BFG
77030006075,STNT VASC FLXSTR BARD -H1,11604,HR OTPT PRICE BFG
77030005786,CATH BLN ANGI MEDT -E,2154,HR INPT PRICE BFG
77030005786,CATH BLN ANGI MEDT -E,2154,HR OTPT PRICE BFG
77030005787,CATH BILI PUSH COOK -B,232,HR INPT PRICE BFG
77030005787,CATH BILI PUSH COOK -B,232,HR OTPT PRICE BFG
77030005798,INTRO BILI STNT COOK -B,312,HR INPT PRICE BFG
77030005798,INTRO BILI STNT COOK -B,312,HR OTPT PRICE BFG
77030005799,RETRV STNT BILI COOK -C,546,HR INPT PRICE BFG
77030005799,RETRV STNT BILI COOK -C,546,HR OTPT PRICE BFG
77030005917,STNT CAR XACT ABBT -H1,9196,HR INPT PRICE BFG
77030005917,STNT CAR XACT ABBT -H1,9196,HR OTPT PRICE BFG
77030006070,STNT UTER COOK -B,161,HR INPT PRICE BFG
77030006070,STNT UTER COOK -B,161,HR OTPT PRICE BFG
77030006077,SYS OSTIAL PRO MRTM -F,3365,HR INPT PRICE BFG
77030006077,SYS OSTIAL PRO MRTM -F,3365,HR OTPT PRICE BFG
77030006078,TAPE GLOW N TEL LEMV -B,206,HR INPT PRICE BFG
77030006078,TAPE GLOW N TEL LEMV -B,206,HR OTPT PRICE BFG
77030006079,VLV AOR EPIC STJU -K1,20616,HR INPT PRICE BFG
77030006079,VLV AOR EPIC STJU -K1,20616,HR OTPT PRICE BFG
77030006080,VLV AORT TISS STJU -I3,21600,HR INPT PRICE BFG
77030006080,VLV AORT TISS STJU -I3,21600,HR OTPT PRICE BFG
77030006081,VLV MIT EPIC STJU -K1,20616,HR INPT PRICE BFG
77030006081,VLV MIT EPIC STJU -K1,20616,HR OTPT PRICE BFG
77030006082,VLV MTRL TISS STJU -K1,24960,HR INPT PRICE BFG
77030006082,VLV MTRL TISS STJU -K1,24960,HR OTPT PRICE BFG
77030006098,BRCH HUM SOLR STRY -F,7337,HR INPT PRICE BFG
77030006098,BRCH HUM SOLR STRY -F,7337,HR OTPT PRICE BFG
77030006102,CBL PCMKR BIOT -B,226,HR INPT PRICE BFG
77030006102,CBL PCMKR BIOT -B,226,HR OTPT PRICE BFG
77030006105,CGE SPN NOV PE ALSP -J,44255,HR INPT PRICE BFG
77030006105,CGE SPN NOV PE ALSP -J,44255,HR OTPT PRICE BFG
77030006106,CGE SPN NOV PE ALSP -k2,60527,HR INPT PRICE BFG
77030006106,CGE SPN NOV PE ALSP -k2,60527,HR OTPT PRICE BFG
77030006107,CGE SPN NOV TI ALSP -H,14670,HR INPT PRICE BFG
77030006107,CGE SPN NOV TI ALSP -H,14670,HR OTPT PRICE BFG
77030006108,CGE SPN PE SOLI ZIMM -k3,66016,HR INPT PRICE BFG
77030006108,CGE SPN PE SOLI ZIMM -k3,66016,HR OTPT PRICE BFG
77030006109,CGE SPN SOLI ZIMM -k3,66016,HR INPT PRICE BFG
77030006109,CGE SPN SOLI ZIMM -k3,66016,HR OTPT PRICE BFG
77030006112,CONN SPN ISLA J&J -F,7296,HR INPT PRICE BFG
77030006112,CONN SPN ISLA J&J -F,7296,HR OTPT PRICE BFG
77030006113,CONN SPN ISLA J&J -G1,10093,HR INPT PRICE BFG
77030006113,CONN SPN ISLA J&J -G1,10093,HR OTPT PRICE BFG
77030006114,CONN SPN ISLA TI J&J -F,6915,HR INPT PRICE BFG
77030006114,CONN SPN ISLA TI J&J -F,6915,HR OTPT PRICE BFG
77030006115,CONN SPN ISLA TI J&J -G1,10201,HR INPT PRICE BFG
77030006115,CONN SPN ISLA TI J&J -G1,10201,HR OTPT PRICE BFG
77030006123,HD HUM BPLR STRY -F,3488,HR INPT PRICE BFG
77030006123,HD HUM BPLR STRY -F,3488,HR OTPT PRICE BFG
77030006124,HD HUM BPLR STRY -G,3488,HR INPT PRICE BFG
77030006124,HD HUM BPLR STRY -G,3488,HR OTPT PRICE BFG
77030006125,HD HUM BPLR STRY -G1,7162,HR INPT PRICE BFG
