Procedure ID,Description,Amount
1164,ALBUTEROL 90MCG 17GM INH,56.00
1166,ALBUTEROL 90MCG 6.8GMINH,158.00
1171,INH ALBUTEROL/IPR 14.7GM,472.00
1191,ALENDRONATE 10MG TAB    ,28.00
1192,ALDESLEUKIN SINGLE VIAL ,10981.00
1193,ALENDRONATE 35MG TAB    ,112.00
1196,ALENDRONATE 70MG TAB    ,112.00
1215,ALFENTANIL 2500MCG AMP  ,471.00
1219,ALLOPURINOL 100MG TAB   ,16.00
1235,ALLOPURINOL 300MG TAB   ,17.00
1241,ALPRAZOLAM 0.25MG TAB   ,4.00
1242,ALPRAZOLAM 0.5MG TAB    ,18.00
1247,ALPROSTADIL 500MCG AMP  ,1224.00
1248,ALPRAZOLAM 1MG TAB      ,18.00
1259,ALUM HYDR/MAG TRIS CHEW ,16.00
1262,ALUMINUM CARB BASIC LIQ ,3.00
1265,ALUMINUM CARB BASIC PO  ,3.00
1266,ALUMINUM HYDR 320MG LIQ ,4.00
1267,ALUMINUM HYDR 400MG CAP ,3.00
1273,ALUMINUM HYDR 500/600 TB,3.00
1274,ALUMINUM HYDR 600MG LIQ ,4.00
1276,AMANTADINE 100MG CAP    ,17.00
1277,AMANTADINE 50MG/5ML LIQ ,17.00
1281,AMIFOSTINE 500 MG INJ   ,7734.00
1290,AMILORIDE 5MG TAB       ,19.00
1292,AMILORIDE/HCTZ 5/50 TAB ,15.00
1402,AMINOCAPR AC 1.25G/5 LIQ,32.00
1404,AMINOCAPR AC 5GM/20ML VL,123.00
1406,AMINOCAPR ACID 500MG TAB,27.00
1407,AMINOGLUTETHIM 250MG TAB,17.00
1411,AMIODARONE 200MG TAB    ,30.00
1414,AMITRIP/CHLORDIAZ 12.5/5,18.00
1415,AMITRIP/PERPHENAZ 10/2  ,16.00
1417,AMITRIP/PERPHENAZ 10/4  ,15.00
1418,AMITRIP/PERPHENAZ 25/2  ,16.00
1419,AMITRIP/PERPHENAZ 25/4  ,16.00
1423,AMITRIPTYLINE 100MG TAB ,18.00
1426,AMITRIPTYLINE 100MG VL  ,163.00
1429,AMITRIPTYLINE 10MG TAB  ,16.00
1430,AMITRIPTYLINE 25MG TAB  ,16.00
1431,AMITRIPTYLINE 50MG TAB  ,17.00
1444,AMLODIPINE 10MG TAB     ,27.00
1446,AMLODIPINE 5MG TAB      ,6.00
1454,AMLODIPINE 2.5MG TAB    ,21.00
1457,AMMONI LAC 12% 225GM LOT,41.00
1488,AMOX/CLAV 1000MG XR TAB ,33.00
1491,AMOX/CLAV 125MG/5ML     ,17.00
1492,AMOX/CLAV 200MG/5ML     ,28.00
1495,AMOX/CLAV 250MG TAB     ,18.00
1497,AMOX/CLAV 250MG/5ML     ,38.00
1499,AMOX/CLAV 500MG TAB     ,17.00
1502,AMOX/CLAV 400MG/5ML     ,32.00
1503,AMOX/CLAV 875MG TAB     ,21.00
1509,AMOXAPINE 25MG TAB      ,17.00
1522,AMOXAPINE 50MG TAB      ,18.00
1524,AMOXICILL/CLAV 600MG/5ML,25.00
1532,AMOXICILLIN 125MG/5ML   ,3.00
1534,AMOXICILLIN 250MG CAP   ,4.00
1537,AMOXICILLIN 250MG/5ML   ,16.00
1542,AMOXICILLIN 400MG/5ML   ,17.00
1543,AMOXICILLIN 500MG CAP   ,4.00
1544,AMOXICILLIN 875MG TAB   ,18.00
1547,AMPHET/DEXAMPHT 25MG XR ,50.00
1548,AMPHET/DEXAMPHT 10MG TAB,19.00
1549,AMPHET/DEXAMPHT 5MG TAB ,30.00
1552,AMPHOT B LIPID 10 MG INJ,159.00
1581,AMPHOT B LIPOSOME 10 MG ,519.00
1584,SET INFLOW TUBE         ,187.00
1589,AMPICILN/SULBACTM 1.5 G ,254.00
1641,AMPICILLIN 250MG CAP    ,4.00
1642,AMPICILLIN 250MG/5ML LIQ,83.00
1643,AMPICILLIN 250 MG/ML INJ,163.00
1645,AMPICILLIN 500MG CAP    ,16.00
1655,AMYL NITRITE 0.3ML INAMP,17.00
1656,AMYLA/LIP/PROT 10 SR CAP,18.00
1661,AMYLA/LIP/PROT CAP      ,18.00
1662,AMYLA/LIP/PROT EC CAP   ,17.00
1663,AMYLA/LIP/PROT MT 16 CAP,18.00
1664,AMYLA/LIP/PROT MT 10 CAP,19.00
1667,AMYLA/LIP/PROT TAB      ,32.00
1671,AMPHET/DEXAMPHT 30MG TAB,30.00
1673,ANAGRELIDE 0.5MG CAP    ,42.00
1675,ANASTROZOLE 1 MG PO     ,78.00
1678,ANTIPYRINE/BENZ 10ML OT ,44.00
1679,ANTIPYRINE/BENZ 15ML OT ,44.00
1684,ANTIVENI LACTR MAC 2.5ML,711.00
1685,APRACLONIDINE 0.5% 5MLOP,537.00
1688,APRACLONIDINE 1% OP     ,163.00
1690,ARGININE 10% 300ML VL   ,311.00
1693,SODIUM CHL 0.9% K20MEQ1L,305.00
1695,ARIPIPRAZOLE 10MG TAB   ,92.00
1696,ARIPIPRAZOLE 15MG TAB   ,92.00
1697,ARIPIPRAZOLE 5MG TAB    ,92.00
1702,ASCORBIC ACID 500MG TAB ,3.00
1703,ASCORBIC ACID 500MG VL  ,98.00
1704,BACITRACIN/POLYMYXIN 30G,23.00
1707,ASCORBIC ACID 500MG/5ML ,3.00
1708,ASPARAGINASE 10000 U INJ,1296.00
1709,ASPIRIN 800MG SA TAB    ,16.00
1710,ASPIRIN/APAP/CAFFEIN TAB,3.00
1712,ASPIRIN/BUTALB/CAFF #3  ,32.00
1713,ASPIRIN/BUTALB/CAFF     ,17.00
1715,ASPIRIN/CAFF 400/32 TAB ,3.00
1717,BACLOFEN 50 MCG INJ     ,1430.00
1721,ASPIRIN/NA BIC/CALC EFFT,3.00
1723,ASTEMIZOLE 10MG TAB     ,18.00
1725,ATENOLOL 25MG TAB       ,18.00
1728,ATENOLOL 50MG TAB       ,18.00
1737,ATOMOXETINE 18MG CAP    ,41.00
1738,BECLOMETHASONE 7.3GM INH,335.00
1740,ATOMOXETINE 25MG CAP    ,41.00
1741,ATOMOXETINE 40MG CAP    ,42.00
1743,ATOMOXETINE 60MG CAP    ,42.00
1745,ATORVASTATIN 20MG TAB   ,38.00
1746,ATORVASTATIN 10MG TAB   ,30.00
1747,ATORVASTATIN 40MG TAB   ,38.00
1749,ATOVAQUONE 750MG/5ML LIQ,130.00
1751,BECLOMETHASONE 7.4GM INH,268.00
1753,HY/MB/METH/PSAL/BENZ    ,18.00
1755,ATRACURIUM 100MG/10ML VL,419.00
1756,ATRACURIUM 50MG/5ML VL  ,295.00
1757,ATROPINE 0.4MG TAB      ,16.00
1764,ATROPINE 1% 1ML OP      ,50.00
1765,ATROPINE 1% 3.5GM OP    ,46.00
1766,ATROPINE 1% 5ML OP      ,374.00
1770,ATTAPULGITE 200MG/5ML   ,15.00
1771,AURANOFIN 3MG CAP       ,44.00
1775,AUROTHIOGLUC UP TO 50 MG,201.00
1778,AZATHIOPRINE 50 MG PO   ,19.00
1781,AZELASTINE 30ML NAS SPR ,360.00
1782,AZITHROMYCIN 100MG/5ML  ,75.00
1785,AZITHROMYCIN 200MG/5ML  ,44.00
1786,AZITHROMYCIN 250MG      ,46.00
1787,AZITHROMYCIN 500 MG INJ ,611.00
1788,AZTREONAM 1GM VL        ,860.00
1789,AZITHROMYCIN 600MG TAB  ,102.00
1790,AZTREONAM 1GM/DEX 50ML  ,554.00
1791,AZTREONAM 2GM VL        ,1523.00
1792,AZTREONAM 2GM/DEX 50ML  ,930.00
1801,BACITRACIN 500U/GM 0.94G,3.00
1802,BACITRACIN 500U/GM 3.5GM,353.00
1803,BACITRACIN 500U/GM 30GM ,16.00
1804,BACITRACIN 50MU VL      ,585.00
1808,BACITRACIN/POLYMYXIN 10G,41.00
1810,BACITRACIN/POLYMYXIN3.5G,172.00
1812,BACLOFEN 10MG TAB       ,17.00
1823,BALSALAZIDE 750MG CAP   ,21.00
1825,BECLOMETHASONE 12.2G INH,140.00
1826,BECAPLERMIN 0.01%15GMOI ,3516.00
1827,BECLOMETHASONE 16.8G INH,162.00
1828,BECLOMETHASONE 19GM NAS ,151.00
1829,BECLOMETHASONE 25GM NAS ,499.00
1830,BRIMONIDINE 0.2% 5ML OP ,208.00
1833,BECLOMETHASONE 6.7GM INH,67.00
1835,BELLADONNA/PB 16.2/5ML  ,4.00
1840,BELLADONNA/PB SA TAB    ,16.00
1844,BELLADONNA/PB TAB       ,3.00
1850,BENAZEPRIL 10MG TAB     ,18.00
1851,BENAZEPRIL 20MG TAB     ,5.00
1852,BUPIVACAIN/EPI 0.5%1.8ML,130.00
1856,BENAZEPRIL 5MG TAB      ,18.00
1858,BENAZEPRIL/AMLOD 5/10   ,30.00
1859,BENAZEPRIL/AMLOD 2.5/10 ,30.00
1862,BENAZEPRIL/AMLOD 5/20   ,27.00
1868,BENDROFLUMETH/NADOL 5/40,18.00
1872,BENZALKONIU CL 17% 236ML,53.00
1873,BENZOC/POVI IO/PHEN 9.3M,19.00
1874,BENZOCAINE 10%>10GM GEL ,15.00
1883,BENZOCAINE 10% <10GM OI ,15.00
1889,BENZOCAINE 20% 60ML SPR ,18.00
1891,BUPRENORPHINE <=3MG PO  ,32.00
1896,BENZOCAINE/MENTHOL LOZ  ,6.00
1934,BENZOCAINE/PHENOL 7.5GM ,19.00
1935,BENZOCAINE/MENTHOL SPR  ,18.00
1941,BENZOIN 4OZ SPR         ,28.00
2034,BUPRENORPHINE 2 MG PO   ,39.00
2043,BENZONATATE 100MG CAP   ,17.00
2046,BENZOYL PEROX 5% 45G GEL,56.00
2068,BENZQUINAMIDE 50MG VL   ,122.00
2079,BENZTROPINE 0.5MG TAB   ,16.00
2082,BENZTROPINE 1MG TAB     ,16.00
2086,BUPRENORPHINE 8 MG PO   ,56.00
2089,BENZTROPINE 2MG TAB     ,15.00
2095,BEPRIDIL 200MG TAB      ,21.00
2119,BETAMETH 0.05% 15GM CR  ,63.00
2124,BETAMETH 0.05% 15GM GEL ,353.00
2126,BUPROPION 300MG SR TAB  ,23.00
2136,BETAMETH 0.05% 45GM CR  ,407.00
2138,BETAMETH 0.1% 15GM CR   ,50.00
2141,BETAMETH 0.05% 45GM OI  ,390.00
2143,BETAMETH 0.1% 15GM OI   ,50.00
2144,BETAMETH 0.1% 45GM CR   ,65.00
2151,CADEXOMER/IODIN 40GM GEL,577.00
2154,BETAMETH 0.1% 60ML LOT  ,79.00
2158,ELECTRODE POST OP       ,60.00
2164,BETAXOLOL 0.25% 2.5MLOP ,269.00
2191,BETAXOLOL 0.5% 2.5ML OP ,125.00
2192,BETAXOLOL 0.5% 5ML OP   ,217.00
2193,BETAXOLOL 10MG TAB      ,19.00
2194,CADEXOMER/IODINE 4X6 PAD,81.00
2196,BETHANECHOL 10MG TAB    ,19.00
2198,BETHANECHOL 25MG TAB    ,23.00
2245,BANDAGE WEBRIL 4IN      ,37.00
2248,BETHANECHOL 5 MG INJ    ,122.00
2253,BEXAROTENE 75MG PO      ,175.00
2256,BICALUTAMIDE 50MG TAB   ,112.00
2257,CALCIPOTR 0.005% TOP60GM,1442.00
2260,BIMATOPRST 0.03% 2.5MLOP,480.00
2261,BIPERIDEN 2MG TAB       ,15.00
2264,BISACODYL 10MG SUPP     ,3.00
2269,BISACODYL 5MG EC TAB    ,3.00
2274,BISACODYL/SP PREP KIT #1,25.00
2275,BISACODYL/SP PREP KIT #3,32.00
2291,CALCIPOTR 0.005% 60GM OI,1763.00
2295,BISMUTH SUBSA 262MG CHEW,3.00
2296,BISMUTH SUBSA 262MG/15ML,3.00
2404,BISOPROLOL/HCTZ 10/6.25 ,19.00
2405,BISOPROLOL 5MG TAB      ,30.00
2407,BISOPROLOL/HCTZ 2.5/6.25,19.00
2408,BISOPROLOL/HCTZ 5/6.25  ,19.00
2409,INH BITOLTRL MES CNC 1MG,121.00
2412,CALCIPOTR 0.005% TOP60ML,1206.00
2415,BLEOMYCIN SULF 15 U INJ ,702.00
2430,CAPSAICIN 0.025% 60GM CR,57.00
2439,BRETYLIUM 500MG/10ML VL ,680.00
2440,BRIMONIDINE 0.15% 5ML OP,440.00
2441,BRINZOLAMIDE 1% 5ML OP  ,446.00
2446,BROMOCRIPTINE 2.5MG TAB ,23.00
2455,CEFPODOXIME 100MG/5ML   ,41.00
2462,INHBUDESOND NC 0.25MG   ,70.00
2465,BUDESONIDE 0.2MG INH    ,583.00
2466,BUDESONIDE 32MCG 10ML SP,359.00
2468,BUDESONIDE 3MG EC CAP   ,62.00
2469,BUDESONIDE NAS INH 7GM  ,121.00
2476,BUMETANIDE 0.5MG TAB    ,16.00
2478,BUMETANIDE 0.5 MG INJ   ,46.00
2479,BUMETANIDE 1MG/4ML VL   ,123.00
2480,BUMETANIDE 1MG TAB      ,4.00
2486,BUMETANIDE 2.5MG/10ML VL,137.00
2489,BUPIVICAINE 30 ML INJ   ,215.00
2490,CERIVASTATIN 0.2MG TAB  ,17.00
2492,BUPIVACAIN 0.75% 30MLINJ,137.00
2493,BUPIVACAIN/EPI 0.25%10ML,160.00
2494,BUPIVACAIN/EPI 0.25%30ML,267.00
2495,BUPIVACAIN/EPI 0.75%30ML,329.00
2496,BUPIVACAIN/EPI 0.25%50ML,432.00
2497,BUPIVICAIN 0.25% 10MLINJ,215.00
2499,BUPIVACAINE 0.25% 50MLVL,374.00
2501,BUPIVACAINE 0.5% 10MLINJ,215.00
2505,BUPIVICAINE 30 ML INJ   ,143.00
2509,BUPIVACAINE 0.5% 50ML VL,337.00
2511,BUPIVICAIN 0.75% 10MLINJ,215.00
2517,BUPIVACAINE/DEX 0.75%2ML,215.00
2518,BUPIVACAINE/EPI 0.5%10ML,215.00
2519,BUPIVACAINE/EPI 0.5%30ML,215.00
2522,CETYLPYRIDINIUM 360ML   ,17.00
2547,BUPIVACAINE/EPI 0.5%50ML,368.00
2549,BUPROPION 100MG SR TAB  ,21.00
2550,BUPROPION 150MG SR TAB  ,23.00
2551,BUPROPION 100MG TAB     ,18.00
2552,BUPROPION 75MG TAB      ,17.00
2554,BUSPIRONE 10MG TAB      ,19.00
2555,CHLORAMPHEN 0.5% 7.5MLOP,191.00
2558,BUSPIRONE 15MG TAB      ,23.00
2559,BUSPIRONE 5MG TAB       ,18.00
2560,BUSULFAN 2 MG PO        ,19.00
2561,BUTABARBITAL 30MG/5ML   ,13.00
2562,BUTABARBITAL 15MG TAB   ,15.00
2563,BUTOCONAZOLE 2% 28GM CR ,164.00
2564,BUTOCONAZOLE 2% 5GM CR  ,140.00
2565,BUTORPHAN 10MG/ML 2.5ML ,456.00
2575,CAFFEINE 200MG TAB      ,3.00
2584,CAFFEINE/NA BENZ 500MG  ,330.00
2585,CALAMINE 180ML LOT      ,11.00
2586,CALAMINE 120ML LOT      ,6.00
2594,CALCITONIN SALMON 400 U ,1055.00
2598,CALCITRIOL 0.25MCG CAP  ,19.00
2607,CALCIUM ACET 667MG TAB  ,18.00
2608,CALCIUM ACET/ALUM SLF PK,4.00
2614,CALCIUM ACET/ALUM SLF TB,4.00
2617,CALCIUM CARB 1250MG CHEW,3.00
2618,CALCIUM CARB 1250MG TAB ,3.00
2620,CALCIUM CARB 1250MG/5ML ,3.00
2621,CALCIUM CARB 1500MG TAB ,3.00
2628,CALCIUM CARB 500MG CHEW ,3.00
2629,CALCIUM CARB 650MG TAB  ,3.00
2631,CALCIUM CARB/GLYCIN CHEW,3.00
2632,CALCIUM CARB/VIT D 1.5GM,3.00
2633,CALCIUM CARB/SIMETH LIQ ,3.00
2634,CALCIUM CARB/VIT D 500MG,3.00
2636,CALCIUM CARB/VIT D 625MG,3.00
2638,CALCIUM CHL 1GM 10ML SYR,152.00
2643,CALCIUM CHL 1GM/10ML VL ,215.00
2644,CALCIUM CITR 950MG TAB  ,3.00
2646,CALCIUM CITR/VIT D 315MG,3.00
2650,EDETATE CA DIS TO 1000MG,1676.00
2651,CALCIUM GLUB 1.8GM/5ML  ,4.00
2658,CA GLUCONATE 10 ML INJ  ,207.00
2663,CALCIUM GLUC 500MG TAB  ,4.00
2664,CALCIUM GLUC 650MG TAB  ,3.00
2667,CALCIUM LACT 650MG TAB  ,3.00
2669,CISAPRIDE 10MG TAB      ,16.00
2673,CAMPHOR/PHEN/PETR 6G OI ,5.00
2674,CANDESARTAN 16MG TAB    ,25.00
2675,CANDESARTAN 4MG TAB     ,25.00
2676,CANDESARTAN 32MG TAB    ,18.00
2677,CANDESARTAN 8MG TAB     ,25.00
2685,CAPECITABINE 150 MG PO  ,53.00
2687,CAPSAICIN 0.025% 45GM CR,32.00
2688,CAPSAICIN 0.075% 60GM CR,91.00
2689,CAPSAICIN 0.075% 30GM CR,73.00
2691,CAPTOPRIL 12.5MG TAB    ,4.00
2694,CLOBETASL 0.05% TOP 30GM,215.00
2696,CAPTOPRIL 25MG TAB      ,5.00
2697,CAPTOPRIL 50MG TAB      ,6.00
2698,CAPTOPRIL/HCTZ 25/15 TAB,18.00
2703,CARAMIPHEN/PHENYLPROP CP,17.00
2705,CARBACHOL 0.01% 1.5ML VL,876.00
2710,CARBACHOL 1.5% 15ML OP  ,278.00
2711,CARBACHOL 3% 15ML OP    ,312.00
2712,CARBAMAZEPINE 100MG CHEW,4.00
2713,CARBAMAZEPINE 100MG/5ML ,33.00
2715,CARBAMAZEPINE 100MG XR T,4.00
2716,CARBAMAZEPINE 200MG TAB ,4.00
2717,CARBAMAZEPINE 200MG XR T,29.00
2728,CARBAMAZEPINE 300MG XR T,23.00
2730,CARBAMIDE PER 10%15ML OT,17.00
2732,CARBAMIDE PER 6.5%15MLOT,16.00
2733,CARBAMIDE PER 10%60ML BL,23.00
2738,CARBENICILLIN 382MG TAB ,28.00
2739,CARBIDOPA/LEVO 10/100 TB,5.00
2741,CLOTRIMA/BETAMET 30MLLOT,463.00
2743,CARBIDOPA/LEVO 25/100 CR,5.00
2745,CARBIDOPA/LEVO 25/100 TB,6.00
2746,CARBIDOPA/LEVO 25/250 TB,5.00
2747,CARBOPLATIN 50 MG INJ   ,162.00
2748,CARBIDOPA/LEVO 50/200 CR,6.00
2749,CARBOPROST 250MCG INJ   ,1678.00
2752,CARBOXYMETHYL/ELEC 180ML,65.00
2755,CARBOXYMETHYLCL 0.5%15ML,84.00
2756,CARBOXYMETHYLCL 1% 0.4ML,4.00
2757,CARDIOPLEGIC 1000ML SOLN,619.00
2758,CARISOPRODOL/ASA TAB    ,21.00
2759,CARISOPRODOL 350MG TAB  ,17.00
2770,CARTEOLOL 1% 5ML OP     ,163.00
2771,CARVEDILOL 12.5MG TAB   ,23.00
2772,CARVEDILOL 25MG TAB     ,23.00
2773,CARVEDILOL 6.25MG TAB   ,23.00
2774,CARVEDILOL 3.125MG TAB  ,23.00
2775,CASCARA SAGRADA AROM LIQ,4.00
2776,CASPOFUNGIN ACETATE 5 MG,237.00
2777,CASTOR OIL 95% LIQ      ,4.00
2795,CEFACLOR 250MG/5ML LIQ  ,233.00
2797,CEFADROXIL 250MG/5ML LIQ,18.00
2798,CEFADROXIL 500MG CAP    ,17.00
2799,COD LIVER/ZINC OX 4OZ OI,16.00
2801,CEFADROXIL 500MG/5ML LIQ,33.00
2838,CEFAZOLIN 500 MG VL     ,148.00
2840,CEFDINIR 300MG CAP      ,39.00
2842,CEFEPIME 1GM VL         ,248.00
2844,CEFEPIME 2GM VL         ,423.00
2845,CEFIXIME 100MG/5ML LIQ  ,733.00
2851,CEFIXIME 400MG TAB      ,39.00
2862,CEFOTAXIME 1 G VL       ,163.00
2863,CEFOTAXIME 1 G BAG      ,90.00
2868,CEFOTETAN 1GM VL        ,390.00
2873,CEFOTETAN 2GM VL        ,602.00
2879,CEFOXITIN 1 G INJ       ,367.00
2881,CEFOXITIN 1 G BAG       ,308.00
2883,CROMOLYN 4% 26ML NAS SPR,4.00
2887,CEFPODOXIME 100MG TAB   ,39.00
2889,CEFPODOXIME 200MG TAB   ,58.00
2890,CEFPROZIL 125MG/5ML LIQ ,23.00
2891,CEFPROZIL 250MG TAB     ,19.00
2892,CEFPROZIL 250MG/5ML LIQ ,17.00
2895,CEFPROZIL 500MG TAB     ,33.00
2903,DANAPAROID 750U/0.6MLAMP,1270.00
2913,CEFTRIAXONE 250 MG VL   ,335.00
2925,CEFUROXIME 250MG TAB    ,42.00
2926,CEFUROXIME 500MG TAB    ,99.00
2929,CEFUROXIME 750 MG VL    ,240.00
2931,CELECOXIB 100MG CAP     ,27.00
2934,CELECOXIB 200MG CAP     ,35.00
2947,CEPHALEXIN 250MG CAP    ,5.00
2950,CEPHALEXIN 250MG/5ML LIQ,23.00
2951,CEPHALEXIN 500MG CAP    ,6.00
2957,CEPHRADINE 250MG CAP    ,15.00
2958,CEPHRADINE 500MG CAP    ,17.00
2959,CETIRIZINE 5MG TAB      ,27.00
2960,CETIRIZINE 10MG TAB     ,25.00
2961,CETIRIZINE 5MG/5ML LIQ  ,21.00
2966,CETYLPYRIDINIUM 120ML   ,5.00
2969,CETYLPYRIDINIUM LOZ     ,3.00
2970,CHERRY SYRUP            ,15.00
2972,CEVIMELINE 30MG CAP     ,33.00
2973,CHLORAL HYDRAT 324MG SUP,33.00
2974,CHLORAL HYDRAT 500MG CAP,15.00
2977,DEXTROMETHORPHAN/CPM LIQ,16.00
2979,CHLORAL HYDRAT 500MG/5ML,18.00
2982,CHLORAMBUCIL 2 MG PO    ,32.00
2985,CHLORAMPHEN 1% 3.5GM OP ,133.00
2989,DIALYSIS CHARGE         ,44.00
2998,CHLORAMPHENICOL 1 G INJ ,133.00
3034,CHLORDIAZEP/CLIDIN 5/2.5,18.00
3061,CHLORDIAZEPOX TO 100 MG ,287.00
3073,CHLORDIAZEPOXID 10MG CAP,16.00
3074,DICLOFENAC 0.1% 2.5ML OP,303.00
3077,CHLORDIAZEPOXID 25MG CAP,16.00
3078,CHLORDIAZEPOXIDE 5MG CAP,16.00
3084,CHLORHEX GLUC 4% 120ML  ,75.00
3086,CHLORHEX GLUC 0.12%480ML,158.00
3087,CHLORHEX GLUC 4% 960ML  ,35.00
3095,CHLOROPROCAIN 3% 20ML VL,410.00
3096,CHLORPROCAINE 20 ML INJ ,217.00
3099,CHLOROTHIAZIDE 250MG TAB,18.00
3129,CHLOROTHIAZIDE 500MG TAB,16.00
3132,CHLOROTHIAZIDE 500MG INJ,4521.00
3146,CHLORPHENIRAMINE 12MG SA,3.00
3148,CHLORPHENIRAMINE 4MG TAB,3.00
3156,CHLORPHENIRAMINE 8MG SA ,3.00
3173,CHLORPROMAZINE TO 50 MG ,272.00
3180,CHLORPROMAZINE TO 50 MG ,291.00
3182,CHLORPROPAMIDE 100MG TAB,15.00
3185,CHLORPROPAMIDE 250MG TAB,17.00
3190,CHLORTHALIDO/ATEN 50/25 ,17.00
3191,CHLORTHALIDONE 25MG TAB ,16.00
3192,CHLORTHALIDONE 50MG TAB ,15.00
3196,CHLORZOXAZONE 500MG TAB ,15.00
3198,CHOLESTYR/ASPART 4GM/5GM,27.00
3199,CHOLESTYRAMINE/SUCR PKT ,30.00
3209,CHOLINE SAL/MAG SAL500MG,15.00
3217,CHOLINE SAL/MAG SAL750MG,17.00
3224,CHONDROIT/SOD HYAL 0.5ML,787.00
3227,CHROMIUM 200MCG TAB     ,3.00
3228,CHONDROITIN/SOD HYAL KT ,1023.00
3234,CHYMOTRYPSI 1:5M 300U OP,227.00
3235,CICLOPIROX 0.77% 15GM CR,351.00
3244,CIDOFOVIR 375 MG INJ    ,10836.00
3245,CILOSTAZOL 100MG TAB    ,21.00
3269,CILOSTAZOL 50MG TAB     ,17.00
3284,CIMETIDINE 200MG TAB    ,18.00
3286,DORZOLAMIDE/TIMOLOL 10ML,688.00
3288,CIMETIDINE 300MG TAB    ,5.00
3290,CIMETIDINE 300 MG INJ   ,173.00
3291,CIMETIDINE 300MG/5ML LIQ,23.00
3294,CIMETIDINE 400MG TAB    ,17.00
3295,CINOXACIN 250MG CAP     ,17.00
3297,CIPROFLO/HC0.2%/0.1%10ML,677.00
3299,DROPERIDOL 25MG/10ML VL ,99.00
3324,CIPROFLOXACIN 0.3% 2.5ML,105.00
3328,CIPROFLOXACIN 0.3% 3.5GM,475.00
3334,CIPROFLOXACIN 250MG TAB ,39.00
3337,CIPROFLOXACIN 500MG TAB ,21.00
3338,CIPROFLOXACIN 750MG TAB ,50.00
3345,CISATRACURIUM 200 MG INJ,3481.00
3346,CISPLATIN 10MG INJ      ,82.00
3347,CISATRACURIUM 20MG VL   ,596.00
3348,CIT ACID/KCIT 334/1100LI,17.00
3349,CIT ACID/KCIT 334/50 LIQ,16.00
3350,CITALOPRAM 10MG TAB     ,25.00
3353,CITALOPRAM 20MG TAB     ,25.00
3356,CLADRIBINE 1 MG INJ     ,356.00
3358,CLARITHROMYCIN 250MG TAB,44.00
3359,CLARITHROMYCIN 125MG/5ML,18.00
3360,CLARITHROMYCIN 250MG/5ML,33.00
3361,CLARITHROMYCIN 500MG TAB,19.00
3362,CLEMASTINE 1.34MG TAB   ,4.00
3370,CLEMASTINE 2.68MG TAB   ,18.00
3372,CLINDAMYCIN 1% 30GM GEL ,353.00
3373,CLINDAMYCIN 1% 60ML LOT ,273.00
3374,CLINDAMYCIN 1% 30ML LOT ,79.00
3375,CLINDAMYCIN 100MG VAG TB,548.00
3378,CLINDAMYCIN 150MG CAP   ,5.00
3381,CLINDAMYCIN 2% 40GM CR  ,436.00
3383,CLINDAMYCIN 300 MG VL   ,75.00
3384,CLINDAMYCIN 300 MG VL   ,202.00
3389,CLINDAMYCIN 600MG/D 50ML,253.00
3390,CLINDAMYCIN 600MG/4ML VL,170.00
3391,CLINDAMYCIN 75MG/5ML LIQ,31.00
