Procedure ID,Description,Amount
1934,BENZOCAINE/PHENOL 7.5GM ,231.00
2034,BUPRENORPHINE 2 MG PO   ,28.00
2043,BENZONATATE 100MG CAP   ,45.00
2044,BENZOYL PEROX 10%45G GEL,62.00
2046,BENZOYL PEROX 5% 45G GEL,644.00
2079,BENZTROPINE 0.5MG TAB   ,45.00
2082,BENZTROPINE 1MG TAB     ,45.00
2086,BUPRENORPHINE 8 MG PO   ,41.00
2089,BENZTROPINE 2MG TAB     ,45.00
2096,BERACTANT 200MG VL      ,8552.00
2098,BERACTANT 100MG VL      ,4746.00
2136,BETAMETH 0.05% 45GM CR  ,908.00
2138,BETAMETH 0.1% 15GM CR   ,160.00
2143,BETAMETH 0.1% 15GM OI   ,116.00
2144,BETAMETH 0.1% 45GM CR   ,286.00
2150,BETAMETH 0.1% 45GM OI   ,250.00
2154,BETAMETH 0.1% 60ML LOT  ,436.00
2192,BETAXOLOL 0.5% 5ML OP   ,230.00
2193,BETAXOLOL 10MG TAB      ,50.00
2196,BETHANECHOL 10MG TAB    ,45.00
2198,BETHANECHOL 25MG TAB    ,46.00
2236,BETHANECHOL 5MG TAB     ,55.00
2237,BETHANECHOL 50MG TAB    ,50.00
2256,BICALUTAMIDE 50MG TAB   ,124.00
2257,CALCIPOTR 0.005% TOP60GM,1729.00
2260,BIMATOPRST 0.03% 2.5MLOP,1138.00
2264,BISACODYL 10MG SUPP     ,6.00
2269,BISACODYL 5MG EC TAB    ,6.00
2291,CALCIPOTR 0.005% 60GM OI,1729.00
2295,BISMUTH SUBSA 262MG CHEW,41.00
2296,BISMUTH SUBSA 262MG/15ML,4.00
2404,BISOPROLOL/HCTZ 10/6.25 ,50.00
2405,BISOPROLOL 5MG TAB      ,50.00
2407,BISOPROLOL/HCTZ 2.5/6.25,55.00
2408,BISOPROLOL/HCTZ 5/6.25  ,55.00
2415,BLEOMYCIN SULF 15 U INJ ,621.00
2439,BRETYLIUM 500MG/10ML VL ,1060.00
2440,BRIMONIDINE 0.15% 5ML OP,799.00
2445,BROMOCRIPTINE 5MG TAB   ,53.00
2446,BROMOCRIPTINE 2.5MG TAB ,61.00
2462,INHBUDESOND NC 0.25MG   ,187.00
2463,INH BUDESOND NC TO 0.5MG,189.00
2466,BUDESONIDE 32MCG 10ML SP,1173.00
2468,BUDESONIDE 3MG EC CAP   ,49.00
2470,CEFUROXIME 125MG/5ML LIQ,43.00
2476,BUMETANIDE 0.5MG TAB    ,45.00
2478,BUMETANIDE 0.5 MG INJ   ,182.00
2479,BUMETANIDE 1MG/4ML VL   ,238.00
2480,BUMETANIDE 1MG TAB      ,45.00
2486,BUMETANIDE 2.5MG/10ML VL,394.00
2487,BUMETANIDE 2MG TAB      ,45.00
2489,BUPIVICAINE 30 ML INJ   ,740.00
2492,BUPIVACAIN 0.75% 30MLINJ,340.00
2493,BUPIVACAIN/EPI 0.25%10ML,154.00
2494,BUPIVACAIN/EPI 0.25%30ML,465.00
2495,BUPIVACAIN/EPI 0.75%30ML,1161.00
2496,BUPIVACAIN/EPI 0.25%50ML,645.00
2501,BUPIVACAINE 0.5% 10MLINJ,102.00
2505,BUPIVICAINE 30 ML INJ   ,399.00
2511,BUPIVICAIN 0.75% 10MLINJ,73.00
2517,BUPIVACAINE/DEX 0.75%2ML,261.00
2518,BUPIVACAINE/EPI 0.5%10ML,317.00
2519,BUPIVACAINE/EPI 0.5%30ML,492.00
2549,BUPROPION 100MG SR TAB  ,57.00
2550,BUPROPION 150MG SR TAB  ,57.00
2551,BUPROPION 100MG TAB     ,55.00
2552,BUPROPION 75MG TAB      ,45.00
2554,BUSPIRONE 10MG TAB      ,47.00
2559,BUSPIRONE 5MG TAB       ,45.00
2560,BUSULFAN 2 MG PO        ,64.00
2565,BUTORPHAN 10MG/ML 2.5ML ,1117.00
2575,CAFFEINE 200MG TAB      ,32.00
2584,CAFFEINE/NA BENZ 500MG  ,1103.00
2586,CALAMINE 120ML LOT      ,89.00
2594,CALCITONIN SALMON 400 U ,8197.00
2598,CALCITRIOL 0.25MCG CAP  ,46.00
2607,CALCIUM ACET 667MG TAB  ,45.00
2608,CALCIUM ACET/ALUM SLF PK,21.00
2620,CALCIUM CARB 1250MG/5ML ,45.00
2621,CALCIUM CARB 1500MG TAB ,5.00
2628,CALCIUM CARB 500MG CHEW ,45.00
2629,CALCIUM CARB 650MG TAB  ,50.00
2632,CALCIUM CARB/VIT D 1.5GM,45.00
2634,CALCIUM CARB/VIT D 500MG,4.00
2636,CALCIUM CARB/VIT D 625MG,55.00
2638,CALCIUM CHL 1GM 10ML SYR,746.00
2651,CALCIUM GLUB 1.8GM/5ML  ,45.00
2658,CA GLUCONATE 10 ML INJ  ,161.00
2663,CALCIUM GLUC 500MG TAB  ,50.00
2672,CALFACTANT 210 MG VL    ,4818.00
2674,CANDESARTAN 16MG TAB    ,51.00
2675,CANDESARTAN 4MG TAB     ,44.00
2676,CANDESARTAN 32MG TAB    ,51.00
2677,CANDESARTAN 8MG TAB     ,51.00
2678,CANDESARTAN/HCTZ 16/12.5,47.00
2685,CAPECITABINE 150 MG PO  ,51.00
2687,CAPSAICIN 0.025% 45GM CR,225.00
2691,CAPTOPRIL 12.5MG TAB    ,45.00
2694,CLOBETASL 0.05% TOP 30GM,264.00
2696,CAPTOPRIL 25MG TAB      ,45.00
2697,CAPTOPRIL 50MG TAB      ,47.00
2705,CARBACHOL 0.01% 1.5ML VL,332.00
2710,CARBACHOL 1.5% 15ML OP  ,883.00
2711,CARBACHOL 3% 15ML OP    ,977.00
2712,CARBAMAZEPINE 100MG CHEW,45.00
2713,CARBAMAZEPINE 100MG/5ML ,57.00
2715,CARBAMAZEPINE 100MG XR T,45.00
2716,CARBAMAZEPINE 200MG TAB ,45.00
2717,CARBAMAZEPINE 200MG XR T,45.00
2728,CARBAMAZEPINE 300MG XR T,48.00
2729,CARBAMAZEPINE 400MG XR T,45.00
2732,CARBAMIDE PER 6.5%15MLOT,169.00
2733,CARBAMIDE PER 10%60ML BL,408.00
2739,CARBIDOPA/LEVO 10/100 TB,45.00
2743,CARBIDOPA/LEVO 25/100 CR,45.00
2745,CARBIDOPA/LEVO 25/100 TB,45.00
2746,CARBIDOPA/LEVO 25/250 TB,45.00
2747,CARBOPLATIN 50 MG INJ   ,510.00
2748,CARBIDOPA/LEVO 50/200 CR,50.00
2749,CARBOPROST 250MCG INJ   ,467.00
2753,COAL TAR 2% 132ML TOP   ,139.00
2755,CARBOXYMETHYLCL 0.5%15ML,257.00
2756,CARBOXYMETHYLCL 1% 0.4ML,52.00
2758,CARISOPRODOL/ASA TAB    ,53.00
2759,CARISOPRODOL 350MG TAB  ,45.00
2770,CARTEOLOL 1% 5ML OP     ,685.00
2771,CARVEDILOL 12.5MG TAB   ,43.00
2772,CARVEDILOL 25MG TAB     ,43.00
2773,CARVEDILOL 6.25MG TAB   ,54.00
2774,CARVEDILOL 3.125MG TAB  ,43.00
2785,CEFACLOR 125MG/5ML LIQ  ,37.00
2792,CEFACLOR 500MG CAP      ,68.00
2795,CEFACLOR 250MG/5ML LIQ  ,63.00
2797,CEFADROXIL 250MG/5ML LIQ,43.00
2798,CEFADROXIL 500MG CAP    ,76.00
2801,CEFADROXIL 500MG/5ML LIQ,46.00
2807,CEFAZOLIN 100MG/ML SYR  ,178.00
2827,CEFAZOLIN 225MG/1ML VL  ,155.00
2838,CEFAZOLIN 500 MG VL     ,192.00
2840,CEFDINIR 300MG CAP      ,62.00
2862,CEFOTAXIME 1 G VL       ,169.00
2867,CEFOTAXIME 500MG VL     ,107.00
2868,CEFOTETAN 1GM VL        ,711.00
2869,CEFOTETAN 1GM/DEX 50ML  ,702.00
2873,CEFOTETAN 2GM VL        ,1153.00
2874,CEFOTETAN 2GM/DEX 50ML  ,1944.00
2876,CEFOXITIN 100MG/ML SYR  ,54.00
2879,CEFOXITIN 1 G INJ       ,488.00
2887,CEFPODOXIME 100MG TAB   ,61.00
2888,CEFPODOXIME 50MG/5ML LIQ,45.00
2890,CEFPROZIL 125MG/5ML LIQ ,43.00
2891,CEFPROZIL 250MG TAB     ,61.00
2892,CEFPROZIL 250MG/5ML LIQ ,69.00
2895,CEFPROZIL 500MG TAB     ,75.00
2913,CEFTRIAXONE 250 MG VL   ,215.00
2925,CEFUROXIME 250MG TAB    ,62.00
2926,CEFUROXIME 500MG TAB    ,84.00
2929,CEFUROXIME 750 MG VL    ,184.00
2931,CELECOXIB 100MG CAP     ,53.00
2932,CELLULOSE OXIDIZED 1X2  ,1056.00
2938,CELLULOSE OXIDIZED 2X3  ,614.00
2944,CELLULOSE OXIDIZED 4X4  ,1935.00
2945,CELLULOSE OXIDIZED 4X8  ,697.00
2947,CEPHALEXIN 250MG CAP    ,45.00
2949,CEPHALEXIN 125MG/5ML LIQ,37.00
2950,CEPHALEXIN 250MG/5ML LIQ,61.00
2951,CEPHALEXIN 500MG CAP    ,50.00
2960,CETIRIZINE 10MG TAB     ,50.00
2961,CETIRIZINE 5MG/5ML LIQ  ,39.00
2972,CEVIMELINE 30MG CAP     ,44.00
2973,CHLORAL HYDRAT 324MG SUP,155.00
2974,CHLORAL HYDRAT 500MG CAP,54.00
2977,DEXTROMETHORPHAN/CPM LIQ,23.00
2979,CHLORAL HYDRAT 500MG/5ML,66.00
2982,CHLORAMBUCIL 2 MG PO    ,47.00
2998,CHLORAMPHENICOL 1 G INJ ,697.00
3034,CHLORDIAZEP/CLIDIN 5/2.5,45.00
3073,CHLORDIAZEPOXID 10MG CAP,21.00
3074,DICLOFENAC 0.1% 2.5ML OP,766.00
3077,CHLORDIAZEPOXID 25MG CAP,55.00
3078,CHLORDIAZEPOXIDE 5MG CAP,45.00
3095,CHLOROPROCAIN 3% 20ML VL,969.00
3096,CHLORPROCAINE 20 ML INJ ,207.00
3134,DIDANOSINE 250 MG PO    ,67.00
3146,CHLORPHENIRAMINE 12MG SA,50.00
3148,CHLORPHENIRAMINE 4MG TAB,55.00
3155,CHLORPHENIRAMINE 2MG/5ML,10.00
3180,CHLORPROMAZINE TO 50 MG ,208.00
3182,CHLORPROPAMIDE 100MG TAB,45.00
3185,CHLORPROPAMIDE 250MG TAB,45.00
3191,CHLORTHALIDONE 25MG TAB ,55.00
3192,CHLORTHALIDONE 50MG TAB ,50.00
3196,CHLORZOXAZONE 500MG TAB ,56.00
3198,CHOLESTYR/ASPART 4GM/5GM,48.00
3199,CHOLESTYRAMINE/SUCR PKT ,59.00
3209,CHOLINE SAL/MAG SAL500MG,45.00
3217,CHOLINE SAL/MAG SAL750MG,50.00
3245,CILOSTAZOL 100MG TAB    ,48.00
3269,CILOSTAZOL 50MG TAB     ,48.00
3286,DORZOLAMIDE/TIMOLOL 10ML,1618.00
3288,CIMETIDINE 300MG TAB    ,55.00
3290,CIMETIDINE 300 MG INJ   ,142.00
3291,CIMETIDINE 300MG/5ML LIQ,60.00
3294,CIMETIDINE 400MG TAB    ,47.00
3297,CIPROFLO/HC0.2%/0.1%10ML,1642.00
3324,CIPROFLOXACIN 0.3% 2.5ML,484.00
3328,CIPROFLOXACIN 0.3% 3.5GM,1147.00
3334,CIPROFLOXACIN 250MG TAB ,60.00
3337,CIPROFLOXACIN 500MG TAB ,64.00
3344,CISATRACURIUM 10MG VL   ,591.00
3350,CITALOPRAM 10MG TAB     ,48.00
3353,CITALOPRAM 20MG TAB     ,57.00
3358,CLARITHROMYCIN 250MG TAB,61.00
3359,CLARITHROMYCIN 125MG/5ML,64.00
3361,CLARITHROMYCIN 500MG TAB,62.00
3370,CLEMASTINE 2.68MG TAB   ,52.00
3374,CLINDAMYCIN 1% 30ML LOT ,203.00
3375,CLINDAMYCIN 100MG VAG TB,129.00
3377,CLINDAMYCIN 10MG/ML SYR ,54.00
3378,CLINDAMYCIN 150MG CAP   ,45.00
3381,CLINDAMYCIN 2% 40GM CR  ,917.00
3383,CLINDAMYCIN 300 MG VL   ,181.00
3384,CLINDAMYCIN 300 MG VL   ,262.00
3389,CLINDAMYCIN 600MG/D 50ML,527.00
3390,CLINDAMYCIN 600MG/4ML VL,487.00
3392,CLINDAMYCIN 900MG/6ML VL,992.00
3394,CLINDAMYCIN 900MG/D 50ML,770.00
3398,CLOBETASL 0.05%TOP 15GM ,197.00
3399,CLOBETASOL 0.05% 15GM OI,700.00
3404,CLOBETASL 0.05% TOP 45GM,448.00
3406,CLOBETASOL 0.05% 30GM CR,820.00
3414,CLOMIPRAMINE 25MG CAP   ,55.00
3417,CLOMIPRAMINE 75MG CAP   ,60.00
3418,CLONAZEPAM 0.5MG TAB    ,54.00
3421,CLONAZEPAM 1MG TAB      ,54.00
3423,CLONIDINE 0.1MG TAB     ,45.00
3427,CLONIDINE 0.1MG/24HR PAT,274.00
3428,CLONIDINE 0.2MG TAB     ,45.00
3429,CLONIDINE 0.2MG/24HR PAT,438.00
3430,CLONIDINE 0.3MG/24HR PAT,594.00
3434,CLONIDINE 0.3MG TAB     ,50.00
3441,CLONIDINE HCL 1 MG INJ  ,634.00
3447,CLOPIDOGREL 75MG TAB    ,61.00
3449,CLORAZEPATE 3.75MG TAB  ,47.00
3453,CLORAZEPATE 7.5MG TAB   ,50.00
3454,CLOTRIMA/BETAMET 15GM CR,631.00
3460,CLOTRIMA/BETAMET 45GM CR,626.00
3464,CLOTRIMAZOLE 1% 10ML LOT,372.00
3465,CLOTRIMAZOLE 1% 15GM CR ,418.00
3466,CLOTRIMAZOLE 1% 30GM CR ,46.00
3467,CLOTRIMAZOLE 1% 45GM CR ,181.00
3468,CLOTRIMAZOLE 1% 30ML LOT,436.00
3469,CLOTRIMAZOLE 1% 45GM VAG,276.00
3472,CLOTRIMAZOLE 10MG TAB   ,45.00
3473,ETHACRYNIC ACID 25MG TAB,48.00
3479,CLOZAPINE 25 MG PO      ,22.00
3488,COCAINE 4% 4ML SOL      ,916.00
3493,COD LIVER/ZINC OX 2OZ OI,118.00
3572,CODEINE 30MG TAB        ,45.00
3574,CODEINE PHOS 30 MG INJ  ,107.00
3587,COLCHICINE 0.6MG TAB    ,45.00
3629,COLCHICINE/PROB 0.5/500 ,50.00
3642,COLESEVELAM 625MG TAB   ,40.00
3644,COLESTIPOL 1GM TAB      ,45.00
3646,COLESTIPOL 5GM PKT      ,48.00
3658,COLLAGENASE 15 GM TOP   ,1113.00
3659,COLLAGENASE 30 GM TOP   ,1335.00
3661,FENOFIBRATE 67MG TAB    ,37.00
3667,COLLOIDAL OATMEAL PKT   ,50.00
3677,FENOPROFEN 600MG TAB    ,37.00
3687,CORTISONE ACET 25MG TAB ,50.00
3698,CROMOLYN 20MG/2ML AMP   ,80.00
3724,CROMOLYN 4% 10ML OP     ,787.00
3726,CROMOLYN 4% 13ML NAS SPR,821.00
3727,CROMOLYN SPR 8.1GM INH  ,821.00
3728,CROTAMITON 10% 60ML LOT ,437.00
3729,CROTAMITON 10% 60GM CR  ,412.00
3731,CYANIDE ANTIDOTE KIT    ,2288.00
3733,CYANOCOBAL/FA/PYRID TAB ,43.00
3738,CYANOCOBALAMIN 100MCG TB,45.00
3741,CYANOCOBALAMIN 1MG TAB  ,50.00
3764,CYANOCOBALAMIN 2.3ML GEL,551.00
3766,CYANOCOBALAMIN 1000 MCG ,161.00
3767,CYANOCOBALAMIN 500MCG TA,55.00
3774,CYCLOBENZAPRINE 10MG TAB,55.00
3775,CYCLOPENTOLATE 1% 2ML OP,287.00
3776,CYCLOPENTOLATE 1% 5ML OP,427.00
3777,CYCLOPHOSPHAMIDE 100MG  ,239.00
3787,CYCLOSPORINE 100 MG PO  ,55.00
3791,CYCLOSPORINE 25 MG PO   ,37.00
3796,CYPROHEPTADINE 2MG/5ML  ,50.00
3798,CYPROHEPTADINE 4MG TAB  ,45.00
3832,CYTARABINE 100 MG INJ   ,591.00
3857,D10/W 1000ML            ,724.00
3861,D10/W 250ML             ,724.00
3862,D10/W 500ML             ,724.00
3873,FERRIC SUBSULFATE 8GM   ,275.00
3891,D2.5/0.5NS 1000ML       ,724.00
3897,D20/W 500ML             ,724.00
3927,D30/W 500ML             ,710.00
3928,D40/W 500ML             ,710.00
3931,D5/0.25NS 1000ML        ,724.00
3932,D5/0.25NS 500ML         ,710.00
3934,D5/0.25NS KCL 10MEQ500ML,710.00
3936,FEXOFENADINE 30MG       ,35.00
3939,D5/0.25NS KCL 20MEQ 1L  ,724.00
3944,D5/0.33NS 500ML         ,710.00
3946,D5/0.33NS 1000ML        ,710.00
3947,D5/0.33NS KCL 20MEQ 1L  ,710.00
3948,D5/0.45NS 1000ML        ,724.00
3958,D5/0.5NS 500ML          ,724.00
3961,D5/0.5NS KCL 10MEQ1000ML,724.00
3963,D5/0.5NS KCL 20MEQ1000ML,724.00
3968,D5/0.5NS KCL 40MEQ1000ML,724.00
3974,D5/0.5NS KCL 30MEQ1000ML,724.00
3976,D5LRS 1000ML            ,724.00
3978,D5/LR KCL 20MEQ 1000ML  ,724.00
3984,D5/NS 1000ML            ,724.00
3987,D5/NS KCL 40MEQ 1000ML  ,724.00
3988,D5/NS KCL 20MEQ 1000ML  ,724.00
3992,D5W 1000ML              ,723.00
3995,D5/W 100ML              ,724.00
3997,D5/W 250ML              ,724.00
4207,D5W 500 ML              ,723.00
4209,D5/W 50ML               ,724.00
4214,D5/KCL 1000ML           ,724.00
4221,D50/W 500ML             ,724.00
4227,D70/W 500ML             ,724.00
4239,DANAZOL 200MG CAP       ,70.00
4241,DANAZOL 50MG CAP        ,36.00
4247,DANTROLENE 20MG VL      ,1802.00
4248,DANTROLENE 25MG CAP     ,55.00
4252,DAPSONE 25MG TAB        ,50.00
4256,DEFEROX MESY 500 MG INJ ,581.00
4261,DEMECLOCYCLINE 150MG TAB,75.00
4262,DENILEUKIN DIFTX 300 MCG,12311.00
4265,DERMAGRAN 120GM OI      ,69.00
4266,DERMAGRAN 120ML SPR     ,169.00
4268,FOSFOMYCIN 3GM POW      ,172.00
