Procedure ID,Description,Amount
1785,AZITHROMYCIN 200MG/5ML  ,17.56
1786,AZITHROMYCIN 250MG      ,14.73
1787,AZITHROMYCIN 500 MG INJ ,65.82
1788,AZTREONAM 1GM VL        ,92.70
1789,AZITHROMYCIN 600MG TAB  ,87.01
1790,AZTREONAM 1GM/DEX 50ML  ,355.58
1791,AZTREONAM 2GM VL        ,184.76
1792,AZTREONAM 2GM/DEX 50ML  ,523.67
1795,AZTREONAM 500MG VL      ,305.78
1798,BACITRACIN 500U/GM 15GM ,11.23
1801,BACITRACIN 500U/GM 0.94G,26.28
1802,BACITRACIN 500U/GM 3.5GM,64.79
1803,BACITRACIN 500U/GM 30GM ,65.68
1804,BACITRACIN 50MU VL      ,186.36
1808,BACITRACIN/POLYMYXIN 10G,158.58
1809,BACITRACIN/POLYMYXIN 15G,111.65
1810,BACITRACIN/POLYMYXIN3.5G,119.00
1811,BACLOFEN 10MG/1ML OS    ,28.46
1812,BACLOFEN 10MG TAB       ,9.07
1814,BACLOFEN 20MG TAB       ,29.00
1823,BALSALAZIDE 750MG CAP   ,13.04
1825,BECLOMETHASONE 12.2G INH,606.17
1826,BECAPLERMIN 0.01%15GMOI ,1351.08
1827,BECLOMETHASONE 16.8G INH,523.03
1828,BECLOMETHASONE 19GM NAS ,506.91
1829,BECLOMETHASONE 25GM NAS ,425.71
1830,BRIMONIDINE 0.2% 5ML OP ,92.70
1833,BECLOMETHASONE 6.7GM INH,344.82
1835,BELLADONNA/PB 16.2/5ML  ,31.91
1840,BELLADONNA/PB SA TAB    ,29.00
1844,BELLADONNA/PB TAB       ,26.09
1850,BENAZEPRIL 10MG TAB     ,10.76
1851,BENAZEPRIL 20MG TAB     ,10.76
1855,BENAZEPRIL 40MG TAB     ,29.00
1856,BENAZEPRIL 5MG TAB      ,10.76
1857,BENAZEPRIL/AMLOD 10/12.5,23.84
1858,BENAZEPRIL/AMLOD 5/10   ,13.04
1859,BENAZEPRIL/AMLOD 2.5/10 ,30.62
1862,BENAZEPRIL/AMLOD 5/20   ,30.94
1863,BENAZEPRIL/HCTZ 20/12.25,23.84
1865,BENAZEPRIL/HCTZ 5/6.25  ,23.84
1866,BUPIVACAINE CUSTOM SYR  ,210.41
1868,BENDROFLUMETH/NADOL 5/40,30.94
1869,BENDROFLUMETH/NADOL 5/80,32.87
1871,BENZALKONIUM CHL PKT    ,31.59
1872,BENZALKONIU CL 17% 236ML,262.97
1874,BENZOCAINE 10%>10GM GEL ,103.62
1884,BENZOCAINE 20% 15ML OT  ,314.51
1887,BENZOCAINE 20% 20ML SPR ,43.79
1889,BENZOCAINE 20% 60ML SPR ,47.16
1891,BUPRENORPHINE <=3MG PO  ,35.13
1895,BENZOCAINE/BENZATHON OI ,105.08
1896,BENZOCAINE/MENTHOL LOZ  ,1.63
1934,BENZOCAINE/PHENOL 7.5GM ,127.35
1935,BENZOCAINE/MENTHOL SPR  ,19.57
1941,BENZOIN 4OZ SPR         ,42.02
1944,BENZOIN CMPD TINC 2OZTOP,70.41
2034,BUPRENORPHINE 2 MG PO   ,14.73
2043,BENZONATATE 100MG CAP   ,10.76
2068,BENZQUINAMIDE 50MG VL   ,179.88
2079,BENZTROPINE 0.5MG TAB   ,8.16
2082,BENZTROPINE 1MG TAB     ,9.07
2086,BUPRENORPHINE 8 MG PO   ,28.34
2089,BENZTROPINE 2MG TAB     ,26.09
2095,BEPRIDIL 200MG TAB      ,37.38
2096,BERACTANT 200MG VL      ,2902.25
2098,BERACTANT 100MG VL      ,1451.13
2099,BERNSTEIN SOLUTION 250ML,98.93
2119,BETAMETH 0.05% 15GM CR  ,33.43
2134,BETAMETH 0.05% 15GM OI  ,35.41
2135,BETAMETH 0.05% 30ML LOT ,397.67
2136,BETAMETH 0.05% 45GM CR  ,527.86
2138,BETAMETH 0.1% 15GM CR   ,92.81
2141,BETAMETH 0.05% 45GM OI  ,252.34
2143,BETAMETH 0.1% 15GM OI   ,29.18
2144,BETAMETH 0.1% 45GM CR   ,166.28
2150,BETAMETH 0.1% 45GM OI   ,145.34
2154,BETAMETH 0.1% 60ML LOT  ,253.30
2164,BETAXOLOL 0.25% 2.5MLOP ,230.96
2185,BETAMETH/PG 0.05% 60ML  ,762.79
2191,BETAXOLOL 0.5% 2.5ML OP ,47.16
2192,BETAXOLOL 0.5% 5ML OP   ,126.61
2193,BETAXOLOL 10MG TAB      ,9.07
2196,BETHANECHOL 10MG TAB    ,26.09
2198,BETHANECHOL 25MG TAB    ,13.32
2236,BETHANECHOL 5MG TAB     ,13.32
2248,BETHANECHOL 5 MG INJ    ,198.72
2253,BEXAROTENE 75MG PO      ,94.42
2256,BICALUTAMIDE 50MG TAB   ,44.20
2257,CALCIPOTR 0.005% TOP60GM,372.26
2260,BIMATOPRST 0.03% 2.5MLOP,296.63
2261,BIPERIDEN 2MG TAB       ,19.97
2264,BISACODYL 10MG SUPP     ,3.53
2268,BISACODYL 10MG ENE      ,3.53
2269,BISACODYL 5MG EC TAB    ,1.93
2274,BISACODYL/SP PREP KIT #1,12.03
2275,BISACODYL/SP PREP KIT #3,15.32
2291,CALCIPOTR 0.005% 60GM OI,1005.45
2295,BISMUTH SUBSA 262MG CHEW,1.70
2296,BISMUTH SUBSA 262MG/15ML,2.25
2404,BISOPROLOL/HCTZ 10/6.25 ,29.00
2405,BISOPROLOL 5MG TAB      ,29.00
2407,BISOPROLOL/HCTZ 2.5/6.25,11.90
2408,BISOPROLOL/HCTZ 5/6.25  ,9.07
2409,INH BITOLTRL MES CNC 1MG,508.33
2415,BLEOMYCIN SULF 15 U INJ ,1135.34
2418,BORIC ACID 120ML OP     ,100.22
2428,RIMABOTULINUMTOXB 100 U ,83.60
2429,BRETYLIUM 0.5GM/D5W250ML,616.25
2430,CAPSAICIN 0.025% 60GM CR,88.60
2439,BRETYLIUM 500MG/10ML VL ,534.17
2440,BRIMONIDINE 0.15% 5ML OP,421.84
2441,BRINZOLAMIDE 1% 5ML OP  ,388.59
2446,BROMOCRIPTINE 2.5MG TAB ,10.76
2448,BROMPHENIRAM 12MG SA TAB,29.00
2454,BROMPHENIRAMI 8MG SA TAB,29.00
2460,BROMPHENIRAMINE 2MG/5ML ,26.09
2461,BROMPHENIRAMINE 4MG     ,29.00
2462,INHBUDESOND NC 0.25MG   ,48.26
2463,INH BUDESOND NC TO 0.5MG,52.91
2465,BUDESONIDE 0.2MG INH    ,1214.60
2466,BUDESONIDE 32MCG 10ML SP,681.90
2468,BUDESONIDE 3MG EC CAP   ,28.37
2470,CEFUROXIME 125MG/5ML LIQ,25.13
2476,BUMETANIDE 0.5MG TAB    ,9.07
2479,BUMETANIDE 1MG/4ML VL   ,31.12
2480,BUMETANIDE 1MG TAB      ,11.90
2486,BUMETANIDE 2.5MG/10ML VL,71.85
2487,BUMETANIDE 2MG TAB      ,26.09
2489,BUPIVICAINE 30 ML INJ   ,27.95
2492,BUPIVACAIN 0.75% 30MLINJ,189.54
2493,BUPIVACAIN/EPI 0.25%10ML,48.75
2494,BUPIVACAIN/EPI 0.25%30ML,66.00
2496,BUPIVACAIN/EPI 0.25%50ML,324.36
2497,BUPIVICAIN 0.25% 10MLINJ,43.59
2499,BUPIVACAINE 0.25% 50MLVL,22.77
2501,BUPIVACAINE 0.5% 10MLINJ,16.35
2505,BUPIVICAINE 30 ML INJ   ,249.14
2509,BUPIVACAINE 0.5% 50ML VL,95.04
2511,BUPIVICAIN 0.75% 10MLINJ,50.58
2517,BUPIVACAINE/DEX 0.75%2ML,69.29
2518,BUPIVACAINE/EPI 0.5%10ML,79.23
2519,BUPIVACAINE/EPI 0.5%30ML,246.65
2547,BUPIVACAINE/EPI 0.5%50ML,342.61
2549,BUPROPION 100MG SR TAB  ,13.32
2550,BUPROPION 150MG SR TAB  ,13.32
2551,BUPROPION 100MG TAB     ,9.07
2552,BUPROPION 75MG TAB      ,9.07
2554,BUSPIRONE 10MG TAB      ,27.07
2559,BUSPIRONE 5MG TAB       ,10.76
2562,BUTABARBITAL 15MG TAB   ,29.00
2564,BUTOCONAZOLE 2% 5GM CR  ,152.75
2565,BUTORPHAN 10MG/ML 2.5ML ,649.68
2572,BUTT PASTE 60GM OI      ,107.31
2575,CAFFEINE 200MG TAB      ,18.37
2576,CAFFEINE CIT 20MG/ML LIQ,10.76
2583,CAFFEINE CITR 20MG/ML OS,26.09
2584,CAFFEINE/NA BENZ 500MG  ,556.41
2586,CALAMINE 120ML LOT      ,51.24
2588,CALCIPOTR 0.005% 100GMOI,1156.26
2594,CALCITONIN SALMON 400 U ,214.74
2598,CALCITRIOL 0.25MCG CAP  ,9.07
2605,CALCITRIOL 0.05MCG/ML OS,62.19
2607,CALCIUM ACET 667MG TAB  ,3.12
2608,CALCIUM ACET/ALUM SLF PK,5.80
2614,CALCIUM ACET/ALUM SLF TB,38.68
2618,CALCIUM CARB 1250MG TAB ,26.09
2619,CALCIUM CARB 1250MG OS  ,24.16
2620,CALCIUM CARB 1250MG/5ML ,26.09
2621,CALCIUM CARB 1500MG TAB ,2.91
2628,CALCIUM CARB 500MG CHEW ,1.13
2629,CALCIUM CARB 650MG TAB  ,29.00
2632,CALCIUM CARB/VIT D 1.5GM,26.09
2634,CALCIUM CARB/VIT D 500MG,1.94
2636,CALCIUM CARB/VIT D 625MG,9.07
2638,CALCIUM CHL 1GM 10ML SYR,140.49
2643,CALCIUM CHL 1GM/10ML VL ,20.53
2644,CALCIUM CITR 950MG TAB  ,26.09
2647,CALCIUM GLUB 1.8GM OS   ,1.13
2650,EDETATE CA DIS TO 1000MG,652.89
2651,CALCIUM GLUB 1.8GM/5ML  ,9.07
2658,CA GLUCONATE 10 ML INJ  ,27.95
2663,CALCIUM GLUC 500MG TAB  ,29.00
2666,CALCIUM GLUCEP 1.1GM AMP,109.45
2667,CALCIUM LACT 650MG TAB  ,29.00
2672,CALFACTANT 210 MG VL    ,2902.25
2673,CAMPHOR/PHEN/PETR 6G OI ,43.19
2674,CANDESARTAN 16MG TAB    ,9.07
2675,CANDESARTAN 4MG TAB     ,25.13
2676,CANDESARTAN 32MG TAB    ,29.33
2677,CANDESARTAN 8MG TAB     ,29.33
2678,CANDESARTAN/HCTZ 16/12.5,27.07
2685,CAPECITABINE 150 MG PO  ,31.66
2686,CAPSAICIN 0.025% 20GM CR,235.90
2689,CAPSAICIN 0.075% 30GM CR,538.50
2691,CAPTOPRIL 12.5MG TAB    ,10.76
2692,CAPTOPRIL 1MG/ML 1ML OS ,26.43
2694,CLOBETASL 0.05% TOP 30GM,13.88
2696,CAPTOPRIL 25MG TAB      ,10.76
2697,CAPTOPRIL 50MG TAB      ,27.40
2698,CAPTOPRIL/HCTZ 25/15 TAB,26.09
2699,CAPTOPRIL/HCTZ 50/15 TAB,30.62
2701,CAPTOPRIL/HCTZ 25/25 TAB,18.37
2702,CAPTOPRIL/HCTZ 50/25 TAB,19.34
2705,CARBACHOL 0.01% 1.5ML VL,165.52
2710,CARBACHOL 1.5% 15ML OP  ,488.91
2711,CARBACHOL 3% 15ML OP    ,387.22
2712,CARBAMAZEPINE 100MG CHEW,9.07
2713,CARBAMAZEPINE 100MG/5ML ,9.07
2715,CARBAMAZEPINE 100MG XR T,26.09
2716,CARBAMAZEPINE 200MG TAB ,9.07
2717,CARBAMAZEPINE 200MG XR T,9.07
2728,CARBAMAZEPINE 300MG XR T,29.55
2729,CARBAMAZEPINE 400MG XR T,26.09
2732,CARBAMIDE PER 6.5%15MLOT,53.57
2733,CARBAMIDE PER 10%60ML BL,205.41
2738,CARBENICILLIN 382MG TAB ,26.09
2739,CARBIDOPA/LEVO 10/100 TB,9.07
2743,CARBIDOPA/LEVO 25/100 CR,26.09
2745,CARBIDOPA/LEVO 25/100 TB,9.07
2746,CARBIDOPA/LEVO 25/250 TB,10.76
2747,CARBOPLATIN 50 MG INJ   ,470.84
2748,CARBIDOPA/LEVO 50/200 CR,14.73
2749,CARBOPROST 250MCG INJ   ,287.84
2753,COAL TAR 2% 132ML TOP   ,80.90
2755,CARBOXYMETHYLCL 0.5%15ML,141.93
2756,CARBOXYMETHYLCL 1% 0.4ML,28.09
2757,CARDIOPLEGIC 1000ML SOLN,1535.00
2758,CARISOPRODOL/ASA TAB    ,30.94
2759,CARISOPRODOL 350MG TAB  ,9.07
2770,CARTEOLOL 1% 5ML OP     ,379.10
2771,CARVEDILOL 12.5MG TAB   ,13.32
2772,CARVEDILOL 25MG TAB     ,11.90
2773,CARVEDILOL 6.25MG TAB   ,11.62
2774,CARVEDILOL 3.125MG TAB  ,14.73
2775,CASCARA SAGRADA AROM LIQ,1.70
2776,CASPOFUNGIN ACETATE 5 MG,289.81
2777,CASTOR OIL 95% LIQ      ,26.09
2785,CEFACLOR 125MG/5ML LIQ  ,21.59
2790,CEFACLOR 250MG CAP      ,30.94
2792,CEFACLOR 500MG CAP      ,39.31
2795,CEFACLOR 250MG/5ML LIQ  ,36.40
2797,CEFADROXIL 250MG/5ML LIQ,24.82
2798,CEFADROXIL 500MG CAP    ,44.16
2801,CEFADROXIL 500MG/5ML LIQ,26.74
2807,CEFAZOLIN 100MG/ML SYR  ,89.03
2827,CEFAZOLIN 225MG/1ML VL  ,78.44
2838,CEFAZOLIN 500 MG VL     ,119.23
2840,CEFDINIR 300MG CAP      ,36.10
2842,CEFEPIME 1GM VL         ,394.42
2844,CEFEPIME 2GM VL         ,241.18
2845,CEFIXIME 100MG/5ML LIQ  ,198.32
2848,CODEINE/PSEUD/CPM LIQ   ,19.97
2851,CEFIXIME 400MG TAB      ,49.62
2852,CEFONICID 1GM VL        ,680.47
2859,CEFOTAXIME 100MG/ML SYR ,91.21
2862,CEFOTAXIME 1 G VL       ,82.19
2863,CEFOTAXIME 1 G BAG      ,192.96
2865,CEFOTAXIME 300MG/ML VL  ,91.21
2868,CEFOTETAN 1GM VL        ,152.36
2873,CEFOTETAN 2GM VL        ,255.00
2876,CEFOXITIN 100MG/ML SYR  ,26.63
2879,CEFOXITIN 1 G INJ       ,305.03
2881,CEFOXITIN 1 G BAG       ,455.43
2883,CROMOLYN 4% 26ML NAS SPR,169.84
2887,CEFPODOXIME 100MG TAB   ,35.13
2888,CEFPODOXIME 50MG/5ML LIQ,107.95
2889,CEFPODOXIME 200MG TAB   ,37.71
2890,CEFPROZIL 125MG/5ML LIQ ,25.13
2891,CEFPROZIL 250MG TAB     ,35.13
2892,CEFPROZIL 250MG/5ML LIQ ,10.49
2895,CEFPROZIL 500MG TAB     ,43.50
2896,CEFTAZIDIME 100MG/ML SYR,131.71
2905,CEFTRIAXONE 100MG/ML SYR,59.84
2913,CEFTRIAXONE 250 MG VL   ,155.73
2915,CEFTRIAXONE 40MG/ML SYR ,29.93
2922,CEFUROXIME 100MG/ML SYR ,90.49
2925,CEFUROXIME 250MG TAB    ,17.29
2926,CEFUROXIME 500MG TAB    ,48.35
2929,CEFUROXIME 750 MG VL    ,60.57
2930,CEFUROXIME 750 MG VL    ,151.23
2931,CELECOXIB 100MG CAP     ,14.73
2932,CELLULOSE OXIDIZED 1X2  ,530.88
2934,CELECOXIB 200MG CAP     ,24.93
2935,CELLULOSE OXIDIZED 2X14 ,288.68
2938,CELLULOSE OXIDIZED 2X3  ,308.31
2939,CELLULOSE OXIDIZED 3X3  ,28.23
2944,CELLULOSE OXIDIZED 4X4  ,974.57
2945,CELLULOSE OXIDIZED 4X8  ,158.46
2946,CELLULOSE OXIDIZED MED  ,1301.48
2947,CEPHALEXIN 250MG CAP    ,14.73
2949,CEPHALEXIN 125MG/5ML LIQ,21.28
2950,CEPHALEXIN 250MG/5ML LIQ,10.49
2951,CEPHALEXIN 500MG CAP    ,23.52
2952,CEPHALOTHIN 100MG/ML SYR,89.03
2959,CETIRIZINE 5MG TAB      ,33.19
2960,CETIRIZINE 10MG TAB     ,29.00
2961,CETIRIZINE 5MG/5ML LIQ  ,22.24
2962,CETYL/STERY ALC/PG 120ML,140.51
2966,CETYLPYRIDINIUM 120ML   ,3.12
2969,CETYLPYRIDINIUM LOZ     ,4.82
2970,CHERRY SYRUP            ,31.91
2972,CEVIMELINE 30MG CAP     ,25.47
2973,CHLORAL HYDRAT 324MG SUP,77.35
2974,CHLORAL HYDRAT 500MG CAP,29.55
2975,CHLORAL HYDRAT 500MG SUP,87.57
2979,CHLORAL HYDRAT 500MG/5ML,15.08
2982,CHLORAMBUCIL 2 MG PO    ,30.05
