Procedure ID,Description,Amount
3958,D5/.5NS 500ML           ,184.50
3961,D5/.5NS KCL 10MEQ 1000ML,217.75
3963,D5/.5NS KCL 20MEQ 1000ML,201.00
3968,D5/.5NS KCL 40MEQ 1000ML,201.00
3976,D5LRS 1000ML            ,184.50
3977,D5/LR 500ML             ,184.50
3978,D5/LR KCL 20MEQ 1000ML  ,184.50
3984,D5/NS 1000ML            ,184.50
3986,D5NS 500 ML             ,184.75
3988,D5/NS KCL 20MEQ 1000ML  ,184.50
3992,D5W 1000ML              ,184.50
3995,D5/W 100ML              ,184.50
3997,D5/W 250ML              ,184.50
4207,D5W 500 ML              ,184.50
4209,D5/W 50ML               ,184.50
4221,D50/W 500ML             ,217.75
4225,717                     ,4860.00
4229,DACARBAZINE 100 MG INJ  ,191.75
4234,DACTINOMYCIN 0.5 MG INJ ,151.00
4237,DANAZOL 100MG CAP       ,20.25
4247,DANTROLENE 20MG VL      ,741.75
4248,DANTROLENE 25MG CAP     ,25.25
4252,DAPSONE 25MG TAB        ,8.75
4255,DAUNORUBICIN 10 MG INJ  ,940.50
4256,DEFEROX MESY 500 MG INJ ,145.00
4261,DEMECLOCYCLINE 150MG TAB,42.50
4268,FOSFOMYCIN 3GM POW      ,188.00
4310,DEXAMETHASONE 0.5 MG PO ,35.25
4311,DEXAMETH 0.5MG/5ML LIQ  ,17.50
4313,DEXAMETHASONE 1.5MG TAB ,35.25
4314,DEXAMETHASONE 0.75 MG PO,35.25
4317,DEXAMETHASONE 2 MG PO   ,32.75
4328,DEXMEDETOMIDINE 200MCG V,597.25
4342,DEXTRAN-70 6%/NS 500ML  ,239.25
4343,GLATIRAMER ACE 20 MG    ,636.50
4363,DEXTROSE 25% 10ML SYR   ,42.50
4368,DEXTROSE 50% 50ML SYR   ,220.00
4369,DEXTROSE 50% 50ML VL    ,82.75
4393,GUAIFENESIN/PE LIQ      ,8.75
4405,HALCINONIDE 0.1% 15GM OI,239.00
4432,DIAZEPAM 2MG TAB        ,39.00
4433,DIAZEPAM 5MG TAB        ,46.00
4437,DIAZEPAM UP TO 5 MG     ,56.75
4463,DICLOXACILLIN 250MG CAP ,31.50
4464,DICYCLOMINE 10MG TAB    ,27.00
4466,DICYCLOMINE 10MG/5ML LIQ,27.00
4467,DICYCLOMINE 20MG TAB    ,27.00
4468,DICYCLOMINE 20 MG INJ   ,312.75
4474,DIDANOSINE 50MG CHEW TAB,25.25
4673,DIGOXIN 0.05MG/ML LIQ   ,22.00
4678,DIGOXIN 0.05MG/ML OS    ,12.00
4688,DIGOXIN 0.125MG TAB     ,17.50
4693,DIGOXIN 0.25MG TAB      ,17.50
4759,DIGOXIN UP TO 0.5 MG    ,396.75
4764,DIHYDROERGOT 1 MG INJ   ,587.75
4768,DILATERIA APPLICATION   ,61.25
4782,**DILTIAZEM 100MG VL    ,131.25
4785,DILTIAZEM 120MG SA CAP  ,20.25
4786,DILTIAZEM 125MG/25ML VL ,411.25
4834,DILTIAZEM 180MG SA CAP  ,20.25
4844,DILTIAZEM 25MG/5ML VL   ,108.50
4853,DILTIAZEM 30MG TAB      ,8.75
4866,DILTIAZEM 60MG TAB      ,17.50
4883,DINOPROSTON 0.5MG/3GMGEL,1616.50
4885,DINOPROSTONE 10MG SUPP  ,1526.00
4891,DIPHENHYDRAMI 12.5MG/5ML,10.75
4896,DIPHENHYDRAMIN 1% 15G CR,42.50
4908,DIPHENHYDRAMNE 50 MG INJ,90.00
4910,DIPHENOXYLATE/ATROP TAB ,9.25
4918,DIPYRIDAMOLE 25MG TAB   ,17.50
4923,DISOPYRAMIDE 100MG CAP  ,8.75
4925,DIPYRIDAMOLE/ASA SA CAP ,17.50
4927,DISOPYRAMIDE 150MG CAP  ,8.75
4928,DISOPYRAMIDE 150MG CR C ,8.75
4931,DISULFIRAM 250MG TAB    ,17.50
4933,DIVALPROEX 125MG EC TAB ,8.75
4934,DIVALPROEX 250MG EC TAB ,12.00
4945,DOBUTAMINE 250 MG VL    ,133.75
4953,DOCUSATE 100MG          ,2.25
4964,DOCUSATE 50MG/15ML LIQ  ,6.25
4972,DOFETILIDE 125MCG CAP   ,27.00
4973,DOFETILIDE 250MCG CAP   ,27.00
4975,KETOROLAC 0.5% 3ML OP   ,47.00
4977,DOFETILIDE 500MCG CAP   ,27.00
4984,DONEPEZIL 5MG TAB       ,25.25
5079,DOXAPRAM 400MG/20ML VL  ,467.25
5084,DOXAZOSIN 1MG TAB       ,20.25
5086,DOXAZOSIN 4MG TAB       ,25.25
5095,DOXEPIN 10MG CAP        ,17.50
5100,DOXEPIN 25MG CAP        ,17.50
5123,DOXORUBICIN 10 MG INJ   ,380.50
5131,DOXYCYCLINE 100MG       ,27.00
5133,DOXYCYCLINE 100MG VL    ,184.00
5161,DRONABINOL 2.5 MG PO    ,27.00
5168,DROPERIDOL 5 MG INJ     ,72.75
5169,DROTRECOGIN ALFA 20MG VL,5332.25
5184,LIDOCAI/DIPH/MG-AL LIQ  ,111.25
5219,LIDOCAINE 1% 2ML INJ    ,43.75
5244,EDROPHONIUM 150MG VL    ,216.75
5257,LIDOCAINE 1% 5ML SYR INJ,49.25
5287,LIDOCAINE 2% 2ML INJ    ,29.50
5289,ENALAPRIL 2.5MG/2ML VL  ,208.50
5292,ENALAPRIL 5MG TAB       ,20.25
5299,LIDOCAINE 2% 5ML VL INJ ,18.00
5314,ENTACAPONE 200MG TAB    ,25.00
5325,EPHEDRINE 50MG/1ML AMP  ,86.00
5330,EPINEPHRI 2.25% 0.5MLINH,22.75
5335,EPINEPHRIN 1:1M 30ML NAS,128.75
5338,LINEZOLD100MG/5MLPO150ML,71.25
5387,ERGOCALCIFEROL 400IU    ,8.75
5388,ERGOCALCIFEROL 50000IU  ,8.75
5432,ERYTHRMYCN 200/5 PO100ML,19.75
5439,ERYTHROMYCIN 1GM OP     ,27.00
5444,ERYTHROMYCIN 250MG EC   ,17.50
5446,ERYTHROMYCIN 3.5GM OP   ,100.75
5451,ERYTHROMYCIN 500MG EC   ,17.50
5452,ERYTHROMYCIN 500MG VL   ,319.50
5456,ESCITALOPRAM 10MG TAB   ,25.25
5461,ESMOLOL 100MG/10ML VL   ,166.25
5462,ESMOLOL 2500MG BAG      ,891.50
5463,ESMOLOL 2500MG INJ      ,731.25
5475,ESTRADIOL 0.05MG/D WKPAT,50.25
5476,ESTRADIOL 1MG TAB       ,17.50
5518,ESTROGEN 0.625MG TAB    ,27.00
5519,ESTROGEN 0.3MG TAB      ,25.25
5525,ESTROGEN 1.25MG TAB     ,27.00
5536,ESTROGEN 42.5GM VAG CR  ,491.00
5543,ETHACRYNATE NA 50MG VL  ,4892.75
5608,ETHAMBUTOL 400MG TAB    ,20.25
5609,ETHANOL 10%/D5W 1000ML  ,329.25
5628,ETHYL ALC 98% 1ML AMP   ,136.25
5634,ETHYL CHLORIDE 120ML SPR,115.25
5638,ETIDRONATE 200MG TAB    ,27.00
5644,ETODOLAC 300MG CAP      ,20.25
5646,ETOMIDATE 20MG/10ML INJ ,166.25
5653,ETOMIDATE 40MG/20ML INJ ,337.50
5659,ETOPOSIDE 50 MG PO      ,191.00
5663,EZETIMIBE 10MG TAB      ,26.25
5672,FAC IX RECOMB NOS PER IU,6.25
5676,FAC VIII HUMAN          ,4.00
5682,FAC VIII RECOMB 1U NOS  ,4.00
5686,FAMOTIDINE 20MG TAB     ,14.25
5687,MELATONIN 3MG TAB       ,7.75
5694,FAMOTIDINE 20MG/2ML VL  ,31.50
5706,FAMOTIDINE 40MG TAB     ,14.25
5718,FAT EMULSION 20% 100ML  ,409.50
5719,FAT EMULSION 20% 500ML  ,818.25
5720,FAT EMULSION 20% 250ML  ,197.75
5734,FENOFIBRATE 160MG TAB   ,26.50
5737,FENOFIBRATE 54MG TAB    ,17.25
5739,FENOLDOPAM 10MG INJ     ,777.50
5768,FENTANYL CIT 0.1 MG INJ ,35.25
5771,FENTANYL 100MCG/HR PAT  ,285.25
5781,FENTANYL 25MCG/HR PAT   ,128.75
5785,FENTANYL 75MCG/HR PAT   ,242.75
5786,FENTANYL 50MCG/HR PAT   ,173.25
5790,FENTANYL CUSTOM VL      ,71.25
5817,FERROUS SULF 300MG/5ML  ,2.25
5819,FERROUS SULF 325MG TAB  ,6.25
5820,FERROUS SULF 75MG/0.6ML ,56.75
5844,FINASTERIDE 5 MG PO     ,27.00
5853,FLECANIDE 100MG TAB     ,25.25
5860,FLUCONAZOLE 100MG TAB   ,50.25
5861,MIDODRINE 10MG TAB      ,9.75
5875,FLUCYTOSINE 500 MG PO   ,325.50
5876,FLUDARABINE PHOS 50MG   ,1525.50
5877,FLUDROCORTISONE 0.1MGTAB,8.75
5880,FLUMANEZIL 0.5MG/5ML VL ,441.00
5882,FLUNISOLID 0.025% 25MLSP,231.25
5883,MISOPROSTOL 25MCG TAB   ,10.75
5899,FLUOCINONID 0.05% 15GMCR,94.00
5904,FLUOCINONID 0.05% 15GMOI,180.00
5905,FLUOCINONID 0.05% 30GMCR,19.25
5923,FLUORESCEIN 10% 5ML AMP ,51.25
5948,FLUORESCEIN 1MG STRIP   ,27.00
5965,FLUOROMETHOLONE 0.1% 5ML,333.75
5970,FLUOROURACIL 5% TOP 25GM,415.00
5974,FLUOROURACIL 500 MG INJ ,50.25
5975,FLUOXETINE 10MG CAP     ,25.25
5976,FLUOXETINE 20MG CAP     ,27.00
5979,FLUOXETINE 20MG/5ML LIQ ,27.00
5989,FLUPHENAZINE 1MG TAB    ,25.25
5992,FLUPHENAZINE 2.5MG TAB  ,31.50
6038,FLUTICASON 50MCG 9GM SPR,467.25
6054,FLUVOXAMINE 50MG TAB    ,35.25
6064,FOLIC ACID 1MG TAB      ,27.00
6065,FOLIC ACID 5MG/ML INJ   ,26.00
6077,FOSINOPRIL 10MG TAB     ,20.25
6087,NIACIN 500MG SA TAB     ,19.00
6098,FUROSEMIDE 20MG TAB     ,17.50
6099,FUROSEMIDE 20 MG INJ    ,39.00
6107,FUROSEMIDE 40MG TAB     ,17.50
6190,FUROSEMIDE 40MG/5ML LIQ ,20.25
6192,GABAPENTIN 100MG CAP    ,6.25
6199,GABAPENTIN 300MG CAP    ,8.75
6200,FINGER STICK            ,9.75
6201,FINGER STICK            ,9.75
6202,FINGER STICK            ,11.00
6205,FINGER STICK            ,9.75
6209,SPC COLLECTION          ,17.00
6210,FINGER STICK            ,9.75
6215,GABAPENTIN 400MG CAP    ,24.00
6217,GALANTAMINE 4MG TAB     ,26.25
6225,GALANTAMINE 8MG TAB     ,12.50
6241,GANCICLOVIR 500MG CAP   ,31.50
6267,GELATIN SPONGE 25X50 OP ,285.25
6268,GELATIN SPONGE SIZE 100 ,452.75
6286,GELATIN SPONGE SIZE 12/3,133.75
6287,GELATIN SPONGE SIZE 12/7,133.75
6296,GEMCITABINE 200 MG INJ  ,489.75
6316,GEMFIBROZIL 600MG TAB   ,8.75
6328,GENTAMICIN 0.1% 15GM OI ,224.25
6343,GENTAMICIN 0.3% 3.5GM OP,64.75
6346,GENTAMICIN UP TO 80 MG  ,42.50
6378,GENTAMICIN UP TO 80 MG  ,42.50
6392,GENTAMICIN UP TO 80 MG  ,148.25
6398,GI COCKTAIL             ,39.00
6407,GLIMEPIRIDE 1MG TAB     ,12.75
6411,GLIMEPIRIDE 2MG TAB     ,20.25
6416,GLIMEPIRIDE 4MG TAB     ,12.75
6427,GLIPIZIDE 5MG TAB       ,17.50
6457,GLYBURIDE 2.5MG TAB     ,17.50
6463,GLYBURIDE 5MG TAB       ,20.25
6488,GLYCERIN ADULT SUPP     ,3.00
6491,GLYCERIN PEDIATRIC SUPP ,3.00
6594,GLYCOPYRROLATE 0.2MG VL ,58.25
6595,GLYCOPYRROLATE 0.4MG VL ,50.25
6597,GLYCOPYRROLATE 1MG TAB  ,14.25
6608,PANCURONIUM 4MG/2ML INJ ,93.50
6675,GUAIFENES/DEXTROMETH LIQ,3.00
6678,GUAIFENESI 100MG/5ML LIQ,3.00
